Id,Model_id,Model_name,To_state_id,To_state_name,No_disease_state,Sex_state_id,Race_state_id,Age_state_id,Probability,PSA_id
2052,2,T2DM,19,T2DM,FALSE,35,29,94,0.17,0
2053,2,T2DM,19,T2DM,FALSE,35,29,95,0.17,0
2054,2,T2DM,19,T2DM,FALSE,35,29,96,0.17,0
2055,2,T2DM,19,T2DM,FALSE,35,29,97,0.17,0
2056,2,T2DM,19,T2DM,FALSE,35,29,98,0.17,0
2057,2,T2DM,19,T2DM,FALSE,35,29,99,0.171,0
2058,2,T2DM,19,T2DM,FALSE,35,29,100,0.171,0
2059,2,T2DM,19,T2DM,FALSE,35,29,101,0.171,0
2060,2,T2DM,19,T2DM,FALSE,35,29,102,0.171,0
2061,2,T2DM,19,T2DM,FALSE,35,29,103,0.171,0
2062,2,T2DM,19,T2DM,FALSE,35,29,104,0.171,0
2063,2,T2DM,19,T2DM,FALSE,35,29,105,0.171,0
2064,2,T2DM,19,T2DM,FALSE,35,29,106,0.171,0
2065,2,T2DM,19,T2DM,FALSE,35,29,107,0.171,0
2066,2,T2DM,19,T2DM,FALSE,35,29,108,0.171,0
2067,2,T2DM,19,T2DM,FALSE,35,29,109,0.121,0
2068,2,T2DM,19,T2DM,FALSE,35,29,110,0.121,0
2069,2,T2DM,19,T2DM,FALSE,35,29,111,0.121,0
2070,2,T2DM,19,T2DM,FALSE,35,29,112,0.121,0
2071,2,T2DM,19,T2DM,FALSE,35,29,113,0.121,0
2072,2,T2DM,19,T2DM,FALSE,35,29,114,0.121,0
2073,2,T2DM,19,T2DM,FALSE,35,29,115,0.121,0
2074,2,T2DM,19,T2DM,FALSE,35,29,116,0.121,0
2075,2,T2DM,19,T2DM,FALSE,35,29,117,0.121,0
2076,2,T2DM,19,T2DM,FALSE,35,29,118,0.121,0
2077,2,T2DM,19,T2DM,FALSE,35,29,119,0.121,0
2078,2,T2DM,19,T2DM,FALSE,35,29,120,0.121,0
2079,2,T2DM,19,T2DM,FALSE,35,29,121,0.121,0
2080,2,T2DM,19,T2DM,FALSE,35,29,122,0.121,0
2081,2,T2DM,19,T2DM,FALSE,35,29,123,0.121,0
2082,2,T2DM,19,T2DM,FALSE,35,29,124,0.121,0
2083,2,T2DM,19,T2DM,FALSE,35,29,125,0.121,0
2084,2,T2DM,19,T2DM,FALSE,35,29,126,0.121,0
2085,2,T2DM,19,T2DM,FALSE,35,29,127,0.121,0
2086,2,T2DM,19,T2DM,FALSE,35,29,128,0.121,0
2087,2,T2DM,19,T2DM,FALSE,35,29,129,0.121,0
2088,2,T2DM,19,T2DM,FALSE,35,29,130,0.121,0
2089,2,T2DM,19,T2DM,FALSE,35,29,131,0.121,0
2090,2,T2DM,19,T2DM,FALSE,35,29,132,0.121,0
2091,2,T2DM,19,T2DM,FALSE,35,29,133,0.121,0
2092,2,T2DM,19,T2DM,FALSE,35,29,134,0.121,0
2093,2,T2DM,19,T2DM,FALSE,35,30,44,0.01,0
2094,2,T2DM,19,T2DM,FALSE,35,30,45,0.01,0
2095,2,T2DM,19,T2DM,FALSE,35,30,46,0.01,0
2096,2,T2DM,19,T2DM,FALSE,35,30,47,0.01,0
2097,2,T2DM,19,T2DM,FALSE,35,30,48,0.01,0
2098,2,T2DM,19,T2DM,FALSE,35,30,49,0.052,0
2099,2,T2DM,19,T2DM,FALSE,35,30,50,0.052,0
2100,2,T2DM,19,T2DM,FALSE,35,30,51,0.052,0
2101,2,T2DM,19,T2DM,FALSE,35,30,52,0.052,0
2102,2,T2DM,19,T2DM,FALSE,35,30,53,0.052,0
2103,2,T2DM,19,T2DM,FALSE,35,30,54,0.052,0
2104,2,T2DM,19,T2DM,FALSE,35,30,55,0.052,0
2105,2,T2DM,19,T2DM,FALSE,35,30,56,0.052,0
2106,2,T2DM,19,T2DM,FALSE,35,30,57,0.052,0
2107,2,T2DM,19,T2DM,FALSE,35,30,58,0.052,0
2108,2,T2DM,19,T2DM,FALSE,35,30,59,0.052,0
2109,2,T2DM,19,T2DM,FALSE,35,30,60,0.052,0
2110,2,T2DM,19,T2DM,FALSE,35,30,61,0.052,0
2111,2,T2DM,19,T2DM,FALSE,35,30,62,0.052,0
2112,2,T2DM,19,T2DM,FALSE,35,30,63,0.052,0
2113,2,T2DM,19,T2DM,FALSE,35,30,64,0.052,0
2114,2,T2DM,19,T2DM,FALSE,35,30,65,0.052,0
2115,2,T2DM,19,T2DM,FALSE,35,30,66,0.052,0
2116,2,T2DM,19,T2DM,FALSE,35,30,67,0.052,0
2117,2,T2DM,19,T2DM,FALSE,35,30,68,0.052,0
2118,2,T2DM,19,T2DM,FALSE,35,30,69,0.109,0
2119,2,T2DM,19,T2DM,FALSE,35,30,70,0.109,0
2120,2,T2DM,19,T2DM,FALSE,35,30,71,0.109,0
2121,2,T2DM,19,T2DM,FALSE,35,30,72,0.109,0
2122,2,T2DM,19,T2DM,FALSE,35,30,73,0.109,0
2123,2,T2DM,19,T2DM,FALSE,35,30,74,0.109,0
2124,2,T2DM,19,T2DM,FALSE,35,30,75,0.109,0
2125,2,T2DM,19,T2DM,FALSE,35,30,76,0.109,0
2126,2,T2DM,19,T2DM,FALSE,35,30,77,0.109,0
2127,2,T2DM,19,T2DM,FALSE,35,30,78,0.109,0
2128,2,T2DM,19,T2DM,FALSE,35,30,79,0.241,0
2129,2,T2DM,19,T2DM,FALSE,35,30,80,0.241,0
2130,2,T2DM,19,T2DM,FALSE,35,30,81,0.241,0
2131,2,T2DM,19,T2DM,FALSE,35,30,82,0.241,0
2132,2,T2DM,19,T2DM,FALSE,35,30,83,0.241,0
2133,2,T2DM,19,T2DM,FALSE,35,30,84,0.241,0
2134,2,T2DM,19,T2DM,FALSE,35,30,85,0.241,0
2135,2,T2DM,19,T2DM,FALSE,35,30,86,0.241,0
2136,2,T2DM,19,T2DM,FALSE,35,30,87,0.241,0
2137,2,T2DM,19,T2DM,FALSE,35,30,88,0.241,0
2138,2,T2DM,19,T2DM,FALSE,35,30,89,0.326,0
2139,2,T2DM,19,T2DM,FALSE,35,30,90,0.326,0
2140,2,T2DM,19,T2DM,FALSE,35,30,91,0.326,0
2141,2,T2DM,19,T2DM,FALSE,35,30,92,0.326,0
2142,2,T2DM,19,T2DM,FALSE,35,30,93,0.326,0
2143,2,T2DM,19,T2DM,FALSE,35,30,94,0.326,0
2144,2,T2DM,19,T2DM,FALSE,35,30,95,0.326,0
2145,2,T2DM,19,T2DM,FALSE,35,30,96,0.326,0
2146,2,T2DM,19,T2DM,FALSE,35,30,97,0.326,0
2147,2,T2DM,19,T2DM,FALSE,35,30,98,0.326,0
2148,2,T2DM,19,T2DM,FALSE,35,30,99,0.316,0
2149,2,T2DM,19,T2DM,FALSE,35,30,100,0.316,0
2150,2,T2DM,19,T2DM,FALSE,35,30,101,0.316,0
2151,2,T2DM,19,T2DM,FALSE,35,30,102,0.316,0
2152,2,T2DM,19,T2DM,FALSE,35,30,103,0.316,0
2153,2,T2DM,19,T2DM,FALSE,35,30,104,0.316,0
2154,2,T2DM,19,T2DM,FALSE,35,30,105,0.316,0
2155,2,T2DM,19,T2DM,FALSE,35,30,106,0.316,0
2156,2,T2DM,19,T2DM,FALSE,35,30,107,0.316,0
2157,2,T2DM,19,T2DM,FALSE,35,30,108,0.316,0
2158,2,T2DM,19,T2DM,FALSE,35,30,109,0.202,0
2159,2,T2DM,19,T2DM,FALSE,35,30,110,0.202,0
2160,2,T2DM,19,T2DM,FALSE,35,30,111,0.202,0
2161,2,T2DM,19,T2DM,FALSE,35,30,112,0.202,0
2162,2,T2DM,19,T2DM,FALSE,35,30,113,0.202,0
2163,2,T2DM,19,T2DM,FALSE,35,30,114,0.202,0
2164,2,T2DM,19,T2DM,FALSE,35,30,115,0.202,0
2165,2,T2DM,19,T2DM,FALSE,35,30,116,0.202,0
2166,2,T2DM,19,T2DM,FALSE,35,30,117,0.202,0
2167,2,T2DM,19,T2DM,FALSE,35,30,118,0.202,0
2168,2,T2DM,19,T2DM,FALSE,35,30,119,0.202,0
2169,2,T2DM,19,T2DM,FALSE,35,30,120,0.202,0
2170,2,T2DM,19,T2DM,FALSE,35,30,121,0.202,0
2171,2,T2DM,19,T2DM,FALSE,35,30,122,0.202,0
2172,2,T2DM,19,T2DM,FALSE,35,30,123,0.202,0
2173,2,T2DM,19,T2DM,FALSE,35,30,124,0.202,0
2174,2,T2DM,19,T2DM,FALSE,35,30,125,0.202,0
2175,2,T2DM,19,T2DM,FALSE,35,30,126,0.202,0
2176,2,T2DM,19,T2DM,FALSE,35,30,127,0.202,0
2177,2,T2DM,19,T2DM,FALSE,35,30,128,0.202,0
2178,2,T2DM,19,T2DM,FALSE,35,30,129,0.202,0
2179,2,T2DM,19,T2DM,FALSE,35,30,130,0.202,0
2180,2,T2DM,19,T2DM,FALSE,35,30,131,0.202,0
2181,2,T2DM,19,T2DM,FALSE,35,30,132,0.202,0
2182,2,T2DM,19,T2DM,FALSE,35,30,133,0.202,0
2183,2,T2DM,19,T2DM,FALSE,35,30,134,0.202,0
2184,2,T2DM,18,No T2DM,TRUE,34,31,44,0.991,0
2185,2,T2DM,18,No T2DM,TRUE,34,31,45,0.991,0
2186,2,T2DM,18,No T2DM,TRUE,34,31,46,0.991,0
2187,2,T2DM,18,No T2DM,TRUE,34,31,47,0.991,0
2188,2,T2DM,18,No T2DM,TRUE,34,31,48,0.991,0
2189,2,T2DM,18,No T2DM,TRUE,34,31,49,0.965,0
2190,2,T2DM,18,No T2DM,TRUE,34,31,50,0.965,0
2191,2,T2DM,18,No T2DM,TRUE,34,31,51,0.965,0
2192,2,T2DM,18,No T2DM,TRUE,34,31,52,0.965,0
2193,2,T2DM,18,No T2DM,TRUE,34,31,53,0.965,0
2194,2,T2DM,18,No T2DM,TRUE,34,31,54,0.965,0
2195,2,T2DM,18,No T2DM,TRUE,34,31,55,0.965,0
2196,2,T2DM,18,No T2DM,TRUE,34,31,56,0.965,0
2197,2,T2DM,18,No T2DM,TRUE,34,31,57,0.965,0
2198,2,T2DM,18,No T2DM,TRUE,34,31,58,0.965,0
2199,2,T2DM,18,No T2DM,TRUE,34,31,59,0.965,0
2200,2,T2DM,18,No T2DM,TRUE,34,31,60,0.965,0
2201,2,T2DM,18,No T2DM,TRUE,34,31,61,0.965,0
2202,2,T2DM,18,No T2DM,TRUE,34,31,62,0.965,0
2203,2,T2DM,18,No T2DM,TRUE,34,31,63,0.965,0
2204,2,T2DM,18,No T2DM,TRUE,34,31,64,0.965,0
2205,2,T2DM,18,No T2DM,TRUE,34,31,65,0.965,0
2206,2,T2DM,18,No T2DM,TRUE,34,31,66,0.965,0
2207,2,T2DM,18,No T2DM,TRUE,34,31,67,0.965,0
2208,2,T2DM,18,No T2DM,TRUE,34,31,68,0.965,0
2209,2,T2DM,18,No T2DM,TRUE,34,31,69,0.858,0
2210,2,T2DM,18,No T2DM,TRUE,34,31,70,0.858,0
2211,2,T2DM,18,No T2DM,TRUE,34,31,71,0.858,0
2212,2,T2DM,18,No T2DM,TRUE,34,31,72,0.858,0
2213,2,T2DM,18,No T2DM,TRUE,34,31,73,0.858,0
2214,2,T2DM,18,No T2DM,TRUE,34,31,74,0.858,0
2215,2,T2DM,18,No T2DM,TRUE,34,31,75,0.858,0
2216,2,T2DM,18,No T2DM,TRUE,34,31,76,0.858,0
2217,2,T2DM,18,No T2DM,TRUE,34,31,77,0.858,0
2218,2,T2DM,18,No T2DM,TRUE,34,31,78,0.858,0
2219,2,T2DM,18,No T2DM,TRUE,34,31,79,0.742,0
2220,2,T2DM,18,No T2DM,TRUE,34,31,80,0.742,0
2221,2,T2DM,18,No T2DM,TRUE,34,31,81,0.742,0
2222,2,T2DM,18,No T2DM,TRUE,34,31,82,0.742,0
2223,2,T2DM,18,No T2DM,TRUE,34,31,83,0.742,0
2224,2,T2DM,18,No T2DM,TRUE,34,31,84,0.742,0
2225,2,T2DM,18,No T2DM,TRUE,34,31,85,0.742,0
2226,2,T2DM,18,No T2DM,TRUE,34,31,86,0.742,0
2227,2,T2DM,18,No T2DM,TRUE,34,31,87,0.742,0
2228,2,T2DM,18,No T2DM,TRUE,34,31,88,0.742,0
2229,2,T2DM,18,No T2DM,TRUE,34,31,89,0.672,0
2230,2,T2DM,18,No T2DM,TRUE,34,31,90,0.672,0
2231,2,T2DM,18,No T2DM,TRUE,34,31,91,0.672,0
2232,2,T2DM,18,No T2DM,TRUE,34,31,92,0.672,0
2233,2,T2DM,18,No T2DM,TRUE,34,31,93,0.672,0
2234,2,T2DM,18,No T2DM,TRUE,34,31,94,0.672,0
2235,2,T2DM,18,No T2DM,TRUE,34,31,95,0.672,0
2236,2,T2DM,18,No T2DM,TRUE,34,31,96,0.672,0
2237,2,T2DM,18,No T2DM,TRUE,34,31,97,0.672,0
2238,2,T2DM,18,No T2DM,TRUE,34,31,98,0.672,0
2239,2,T2DM,18,No T2DM,TRUE,34,31,99,0.687,0
2240,2,T2DM,18,No T2DM,TRUE,34,31,100,0.687,0
2241,2,T2DM,18,No T2DM,TRUE,34,31,101,0.687,0
2242,2,T2DM,18,No T2DM,TRUE,34,31,102,0.687,0
2243,2,T2DM,18,No T2DM,TRUE,34,31,103,0.687,0
2244,2,T2DM,18,No T2DM,TRUE,34,31,104,0.687,0
2245,2,T2DM,18,No T2DM,TRUE,34,31,105,0.687,0
2246,2,T2DM,18,No T2DM,TRUE,34,31,106,0.687,0
2247,2,T2DM,18,No T2DM,TRUE,34,31,107,0.687,0
2248,2,T2DM,18,No T2DM,TRUE,34,31,108,0.687,0
2249,2,T2DM,18,No T2DM,TRUE,34,31,109,0.762,0
2250,2,T2DM,18,No T2DM,TRUE,34,31,110,0.762,0
2251,2,T2DM,18,No T2DM,TRUE,34,31,111,0.762,0
2252,2,T2DM,18,No T2DM,TRUE,34,31,112,0.762,0
2253,2,T2DM,18,No T2DM,TRUE,34,31,113,0.762,0
2254,2,T2DM,18,No T2DM,TRUE,34,31,114,0.762,0
2255,2,T2DM,18,No T2DM,TRUE,34,31,115,0.762,0
2256,2,T2DM,18,No T2DM,TRUE,34,31,116,0.762,0
2257,2,T2DM,18,No T2DM,TRUE,34,31,117,0.762,0
2258,2,T2DM,18,No T2DM,TRUE,34,31,118,0.762,0
2259,2,T2DM,18,No T2DM,TRUE,34,31,119,0.762,0
2260,2,T2DM,18,No T2DM,TRUE,34,31,120,0.762,0
2261,2,T2DM,18,No T2DM,TRUE,34,31,121,0.762,0
2262,2,T2DM,18,No T2DM,TRUE,34,31,122,0.762,0
2263,2,T2DM,18,No T2DM,TRUE,34,31,123,0.762,0
2264,2,T2DM,18,No T2DM,TRUE,34,31,124,0.762,0
2265,2,T2DM,18,No T2DM,TRUE,34,31,125,0.762,0
2266,2,T2DM,18,No T2DM,TRUE,34,31,126,0.762,0
2267,2,T2DM,18,No T2DM,TRUE,34,31,127,0.762,0
2268,2,T2DM,18,No T2DM,TRUE,34,31,128,0.762,0
2269,2,T2DM,18,No T2DM,TRUE,34,31,129,0.762,0
2270,2,T2DM,18,No T2DM,TRUE,34,31,130,0.762,0
2271,2,T2DM,18,No T2DM,TRUE,34,31,131,0.762,0
2272,2,T2DM,18,No T2DM,TRUE,34,31,132,0.762,0
2273,2,T2DM,18,No T2DM,TRUE,34,31,133,0.762,0
2274,2,T2DM,18,No T2DM,TRUE,34,31,134,0.762,0
2275,2,T2DM,18,No T2DM,TRUE,34,29,44,0.991,0
2276,2,T2DM,18,No T2DM,TRUE,34,29,45,0.991,0
2277,2,T2DM,18,No T2DM,TRUE,34,29,46,0.991,0
2278,2,T2DM,18,No T2DM,TRUE,34,29,47,0.991,0
2279,2,T2DM,18,No T2DM,TRUE,34,29,48,0.991,0
2280,2,T2DM,18,No T2DM,TRUE,34,29,49,0.976,0
2281,2,T2DM,18,No T2DM,TRUE,34,29,50,0.976,0
2282,2,T2DM,18,No T2DM,TRUE,34,29,51,0.976,0
2283,2,T2DM,18,No T2DM,TRUE,34,29,52,0.976,0
2284,2,T2DM,18,No T2DM,TRUE,34,29,53,0.976,0
2285,2,T2DM,18,No T2DM,TRUE,34,29,54,0.976,0
2286,2,T2DM,18,No T2DM,TRUE,34,29,55,0.976,0
2287,2,T2DM,18,No T2DM,TRUE,34,29,56,0.976,0
2288,2,T2DM,18,No T2DM,TRUE,34,29,57,0.976,0
2289,2,T2DM,18,No T2DM,TRUE,34,29,58,0.976,0
2290,2,T2DM,18,No T2DM,TRUE,34,29,59,0.976,0
2291,2,T2DM,18,No T2DM,TRUE,34,29,60,0.976,0
2292,2,T2DM,18,No T2DM,TRUE,34,29,61,0.976,0
2293,2,T2DM,18,No T2DM,TRUE,34,29,62,0.976,0
2294,2,T2DM,18,No T2DM,TRUE,34,29,63,0.976,0
2295,2,T2DM,18,No T2DM,TRUE,34,29,64,0.976,0
2296,2,T2DM,18,No T2DM,TRUE,34,29,65,0.976,0
2297,2,T2DM,18,No T2DM,TRUE,34,29,66,0.976,0
2298,2,T2DM,18,No T2DM,TRUE,34,29,67,0.976,0
2299,2,T2DM,18,No T2DM,TRUE,34,29,68,0.976,0
2300,2,T2DM,18,No T2DM,TRUE,34,29,69,0.918,0
2301,2,T2DM,18,No T2DM,TRUE,34,29,70,0.918,0
2302,2,T2DM,18,No T2DM,TRUE,34,29,71,0.918,0
2303,2,T2DM,18,No T2DM,TRUE,34,29,72,0.918,0
2304,2,T2DM,18,No T2DM,TRUE,34,29,73,0.918,0
2305,2,T2DM,18,No T2DM,TRUE,34,29,74,0.918,0
2306,2,T2DM,18,No T2DM,TRUE,34,29,75,0.918,0
2307,2,T2DM,18,No T2DM,TRUE,34,29,76,0.918,0
2308,2,T2DM,18,No T2DM,TRUE,34,29,77,0.918,0
2309,2,T2DM,18,No T2DM,TRUE,34,29,78,0.918,0
2310,2,T2DM,18,No T2DM,TRUE,34,29,79,0.853,0
2311,2,T2DM,18,No T2DM,TRUE,34,29,80,0.853,0
2312,2,T2DM,18,No T2DM,TRUE,34,29,81,0.853,0
2313,2,T2DM,18,No T2DM,TRUE,34,29,82,0.853,0
2314,2,T2DM,18,No T2DM,TRUE,34,29,83,0.853,0
2315,2,T2DM,18,No T2DM,TRUE,34,29,84,0.853,0
2316,2,T2DM,18,No T2DM,TRUE,34,29,85,0.853,0
2317,2,T2DM,18,No T2DM,TRUE,34,29,86,0.853,0
2318,2,T2DM,18,No T2DM,TRUE,34,29,87,0.853,0
2319,2,T2DM,18,No T2DM,TRUE,34,29,88,0.853,0
2320,2,T2DM,18,No T2DM,TRUE,34,29,89,0.799,0
2321,2,T2DM,18,No T2DM,TRUE,34,29,90,0.799,0
2322,2,T2DM,18,No T2DM,TRUE,34,29,91,0.799,0
2323,2,T2DM,18,No T2DM,TRUE,34,29,92,0.799,0
2324,2,T2DM,18,No T2DM,TRUE,34,29,93,0.799,0
2325,2,T2DM,18,No T2DM,TRUE,34,29,94,0.799,0
2326,2,T2DM,18,No T2DM,TRUE,34,29,95,0.799,0
2327,2,T2DM,18,No T2DM,TRUE,34,29,96,0.799,0
2328,2,T2DM,18,No T2DM,TRUE,34,29,97,0.799,0
2329,2,T2DM,18,No T2DM,TRUE,34,29,98,0.799,0
2330,2,T2DM,18,No T2DM,TRUE,34,29,99,0.795,0
2331,2,T2DM,18,No T2DM,TRUE,34,29,100,0.795,0
2332,2,T2DM,18,No T2DM,TRUE,34,29,101,0.795,0
2333,2,T2DM,18,No T2DM,TRUE,34,29,102,0.795,0
2334,2,T2DM,18,No T2DM,TRUE,34,29,103,0.795,0
2335,2,T2DM,18,No T2DM,TRUE,34,29,104,0.795,0
2336,2,T2DM,18,No T2DM,TRUE,34,29,105,0.795,0
2337,2,T2DM,18,No T2DM,TRUE,34,29,106,0.795,0
2338,2,T2DM,18,No T2DM,TRUE,34,29,107,0.795,0
2339,2,T2DM,18,No T2DM,TRUE,34,29,108,0.795,0
2340,2,T2DM,18,No T2DM,TRUE,34,29,109,0.821,0
2341,2,T2DM,18,No T2DM,TRUE,34,29,110,0.821,0
2342,2,T2DM,18,No T2DM,TRUE,34,29,111,0.821,0
2343,2,T2DM,18,No T2DM,TRUE,34,29,112,0.821,0
2344,2,T2DM,18,No T2DM,TRUE,34,29,113,0.821,0
2345,2,T2DM,18,No T2DM,TRUE,34,29,114,0.821,0
2346,2,T2DM,18,No T2DM,TRUE,34,29,115,0.821,0
2347,2,T2DM,18,No T2DM,TRUE,34,29,116,0.821,0
2348,2,T2DM,18,No T2DM,TRUE,34,29,117,0.821,0
2349,2,T2DM,18,No T2DM,TRUE,34,29,118,0.821,0
2350,2,T2DM,18,No T2DM,TRUE,34,29,119,0.821,0
2351,2,T2DM,18,No T2DM,TRUE,34,29,120,0.821,0
2352,2,T2DM,18,No T2DM,TRUE,34,29,121,0.821,0
2353,2,T2DM,18,No T2DM,TRUE,34,29,122,0.821,0
2354,2,T2DM,18,No T2DM,TRUE,34,29,123,0.821,0
2355,2,T2DM,18,No T2DM,TRUE,34,29,124,0.821,0
2356,2,T2DM,18,No T2DM,TRUE,34,29,125,0.821,0
2357,2,T2DM,18,No T2DM,TRUE,34,29,126,0.821,0
2358,2,T2DM,18,No T2DM,TRUE,34,29,127,0.821,0
2359,2,T2DM,18,No T2DM,TRUE,34,29,128,0.821,0
2360,2,T2DM,18,No T2DM,TRUE,34,29,129,0.821,0
2361,2,T2DM,18,No T2DM,TRUE,34,29,130,0.821,0
2362,2,T2DM,18,No T2DM,TRUE,34,29,131,0.821,0
2363,2,T2DM,18,No T2DM,TRUE,34,29,132,0.821,0
2364,2,T2DM,18,No T2DM,TRUE,34,29,133,0.821,0
2365,2,T2DM,18,No T2DM,TRUE,34,29,134,0.821,0
2366,2,T2DM,18,No T2DM,TRUE,34,30,44,0.99,0
2367,2,T2DM,18,No T2DM,TRUE,34,30,45,0.99,0
2368,2,T2DM,18,No T2DM,TRUE,34,30,46,0.99,0
2369,2,T2DM,18,No T2DM,TRUE,34,30,47,0.99,0
2370,2,T2DM,18,No T2DM,TRUE,34,30,48,0.99,0
2371,2,T2DM,18,No T2DM,TRUE,34,30,49,0.95,0
2372,2,T2DM,18,No T2DM,TRUE,34,30,50,0.95,0
2373,2,T2DM,18,No T2DM,TRUE,34,30,51,0.95,0
2374,2,T2DM,18,No T2DM,TRUE,34,30,52,0.95,0
2375,2,T2DM,18,No T2DM,TRUE,34,30,53,0.95,0
2376,2,T2DM,18,No T2DM,TRUE,34,30,54,0.95,0
2377,2,T2DM,18,No T2DM,TRUE,34,30,55,0.95,0
2378,2,T2DM,18,No T2DM,TRUE,34,30,56,0.95,0
2379,2,T2DM,18,No T2DM,TRUE,34,30,57,0.95,0
2380,2,T2DM,18,No T2DM,TRUE,34,30,58,0.95,0
2381,2,T2DM,18,No T2DM,TRUE,34,30,59,0.95,0
2382,2,T2DM,18,No T2DM,TRUE,34,30,60,0.95,0
2383,2,T2DM,18,No T2DM,TRUE,34,30,61,0.95,0
2384,2,T2DM,18,No T2DM,TRUE,34,30,62,0.95,0
2385,2,T2DM,18,No T2DM,TRUE,34,30,63,0.95,0
2386,2,T2DM,18,No T2DM,TRUE,34,30,64,0.95,0
2387,2,T2DM,18,No T2DM,TRUE,34,30,65,0.95,0
2388,2,T2DM,18,No T2DM,TRUE,34,30,66,0.95,0
2389,2,T2DM,18,No T2DM,TRUE,34,30,67,0.95,0
2390,2,T2DM,18,No T2DM,TRUE,34,30,68,0.95,0
2391,2,T2DM,18,No T2DM,TRUE,34,30,69,0.85,0
2392,2,T2DM,18,No T2DM,TRUE,34,30,70,0.85,0
2393,2,T2DM,18,No T2DM,TRUE,34,30,71,0.85,0
2394,2,T2DM,18,No T2DM,TRUE,34,30,72,0.85,0
2395,2,T2DM,18,No T2DM,TRUE,34,30,73,0.85,0
2396,2,T2DM,18,No T2DM,TRUE,34,30,74,0.85,0
2397,2,T2DM,18,No T2DM,TRUE,34,30,75,0.85,0
2398,2,T2DM,18,No T2DM,TRUE,34,30,76,0.85,0
2399,2,T2DM,18,No T2DM,TRUE,34,30,77,0.85,0
2400,2,T2DM,18,No T2DM,TRUE,34,30,78,0.85,0
2401,2,T2DM,18,No T2DM,TRUE,34,30,79,0.76,0
2402,2,T2DM,18,No T2DM,TRUE,34,30,80,0.76,0
2403,2,T2DM,18,No T2DM,TRUE,34,30,81,0.76,0
2404,2,T2DM,18,No T2DM,TRUE,34,30,82,0.76,0
2405,2,T2DM,18,No T2DM,TRUE,34,30,83,0.76,0
2406,2,T2DM,18,No T2DM,TRUE,34,30,84,0.76,0
2407,2,T2DM,18,No T2DM,TRUE,34,30,85,0.76,0
2408,2,T2DM,18,No T2DM,TRUE,34,30,86,0.76,0
2409,2,T2DM,18,No T2DM,TRUE,34,30,87,0.76,0
2410,2,T2DM,18,No T2DM,TRUE,34,30,88,0.76,0
2411,2,T2DM,18,No T2DM,TRUE,34,30,89,0.735,0
2412,2,T2DM,18,No T2DM,TRUE,34,30,90,0.735,0
2413,2,T2DM,18,No T2DM,TRUE,34,30,91,0.735,0
2414,2,T2DM,18,No T2DM,TRUE,34,30,92,0.735,0
2415,2,T2DM,18,No T2DM,TRUE,34,30,93,0.735,0
2416,2,T2DM,18,No T2DM,TRUE,34,30,94,0.735,0
2417,2,T2DM,18,No T2DM,TRUE,34,30,95,0.735,0
2418,2,T2DM,18,No T2DM,TRUE,34,30,96,0.735,0
2419,2,T2DM,18,No T2DM,TRUE,34,30,97,0.735,0
2420,2,T2DM,18,No T2DM,TRUE,34,30,98,0.735,0
2421,2,T2DM,18,No T2DM,TRUE,34,30,99,0.61,0
2422,2,T2DM,18,No T2DM,TRUE,34,30,100,0.61,0
2423,2,T2DM,18,No T2DM,TRUE,34,30,101,0.61,0
2424,2,T2DM,18,No T2DM,TRUE,34,30,102,0.61,0
2425,2,T2DM,18,No T2DM,TRUE,34,30,103,0.61,0
2426,2,T2DM,18,No T2DM,TRUE,34,30,104,0.61,0
2427,2,T2DM,18,No T2DM,TRUE,34,30,105,0.61,0
2428,2,T2DM,18,No T2DM,TRUE,34,30,106,0.61,0
2429,2,T2DM,18,No T2DM,TRUE,34,30,107,0.61,0
2430,2,T2DM,18,No T2DM,TRUE,34,30,108,0.61,0
2431,2,T2DM,18,No T2DM,TRUE,34,30,109,0.813,0
2432,2,T2DM,18,No T2DM,TRUE,34,30,110,0.813,0
2433,2,T2DM,18,No T2DM,TRUE,34,30,111,0.813,0
2434,2,T2DM,18,No T2DM,TRUE,34,30,112,0.813,0
2435,2,T2DM,18,No T2DM,TRUE,34,30,113,0.813,0
2436,2,T2DM,18,No T2DM,TRUE,34,30,114,0.813,0
2437,2,T2DM,18,No T2DM,TRUE,34,30,115,0.813,0
2438,2,T2DM,18,No T2DM,TRUE,34,30,116,0.813,0
2439,2,T2DM,18,No T2DM,TRUE,34,30,117,0.813,0
2440,2,T2DM,18,No T2DM,TRUE,34,30,118,0.813,0
2441,2,T2DM,18,No T2DM,TRUE,34,30,119,0.813,0
2442,2,T2DM,18,No T2DM,TRUE,34,30,120,0.813,0
2443,2,T2DM,18,No T2DM,TRUE,34,30,121,0.813,0
2444,2,T2DM,18,No T2DM,TRUE,34,30,122,0.813,0
2445,2,T2DM,18,No T2DM,TRUE,34,30,123,0.813,0
2446,2,T2DM,18,No T2DM,TRUE,34,30,124,0.813,0
2447,2,T2DM,18,No T2DM,TRUE,34,30,125,0.813,0
2448,2,T2DM,18,No T2DM,TRUE,34,30,126,0.813,0
2449,2,T2DM,18,No T2DM,TRUE,34,30,127,0.813,0
2450,2,T2DM,18,No T2DM,TRUE,34,30,128,0.813,0
2451,2,T2DM,18,No T2DM,TRUE,34,30,129,0.813,0
2452,2,T2DM,18,No T2DM,TRUE,34,30,130,0.813,0
