Id,In_state_id,From_state_id,To_state_id,Adjustment,Effected_model_id,PSA_id
260,97,4,6,1.574120565,0,0
261,98,4,6,1.574120565,0,0
262,99,4,6,2.009021055,0,0
263,100,4,6,2.009021055,0,0
264,101,4,6,2.009021055,0,0
265,102,4,6,2.009021055,0,0
266,103,4,6,2.009021055,0,0
267,104,4,6,2.564076531,0,0
268,105,4,6,2.564076531,0,0
269,106,4,6,2.564076531,0,0
270,107,4,6,2.564076531,0,0
271,108,4,6,2.564076531,0,0
272,109,4,6,2.564076531,0,0
273,110,4,6,2.564076531,0,0
274,111,4,6,2.564076531,0,0
275,112,4,6,2.564076531,0,0
276,113,4,6,2.564076531,0,0
277,114,4,6,2.564076531,0,0
278,115,4,6,2.564076531,0,0
279,116,4,6,2.564076531,0,0
280,117,4,6,2.564076531,0,0
281,118,4,6,2.564076531,0,0
282,119,4,6,2.564076531,0,0
283,120,4,6,2.564076531,0,0
284,121,4,6,2.564076531,0,0
285,122,4,6,2.564076531,0,0
286,123,4,6,2.564076531,0,0
287,124,4,6,2.564076531,0,0
288,125,4,6,2.564076531,0,0
289,126,4,6,2.564076531,0,0
290,127,4,6,2.564076531,0,0
291,128,4,6,2.564076531,0,0
292,129,4,6,2.564076531,0,0
293,130,4,6,2.564076531,0,0
294,131,4,6,2.564076531,0,0
295,132,4,6,2.564076531,0,0
296,133,4,6,2.564076531,0,0
297,134,4,6,2.564076531,0,0
298,44,4,8,0.08552714,0,0
299,45,4,8,0.08552714,0,0
300,46,4,8,0.08552714,0,0
301,47,4,8,0.08552714,0,0
302,48,4,8,0.08552714,0,0
303,49,4,8,0.09344572,0,0
304,50,4,8,0.09344572,0,0
305,51,4,8,0.09344572,0,0
306,52,4,8,0.09344572,0,0
307,53,4,8,0.09344572,0,0
308,54,4,8,0.10473965,0,0
309,55,4,8,0.10473965,0,0
310,56,4,8,0.10473965,0,0
311,57,4,8,0.10473965,0,0
312,58,4,8,0.10473965,0,0
313,59,4,8,0.12756095,0,0
314,60,4,8,0.12756095,0,0
315,61,4,8,0.12756095,0,0
316,62,4,8,0.12756095,0,0
317,63,4,8,0.12756095,0,0
318,64,4,8,0.17787943,0,0
319,65,4,8,0.17787943,0,0
320,66,4,8,0.17787943,0,0
321,67,4,8,0.17787943,0,0
322,68,4,8,0.17787943,0,0
323,69,4,8,0.27476942,0,0
324,70,4,8,0.27476942,0,0
325,71,4,8,0.27476942,0,0
326,72,4,8,0.27476942,0,0
327,73,4,8,0.27476942,0,0
328,74,4,8,0.4112448,0,0
329,75,4,8,0.4112448,0,0
330,76,4,8,0.4112448,0,0
331,77,4,8,0.4112448,0,0
332,78,4,8,0.4112448,0,0
333,79,4,8,0.58270304,0,0
334,80,4,8,0.58270304,0,0
335,81,4,8,0.58270304,0,0
336,82,4,8,0.58270304,0,0
337,83,4,8,0.58270304,0,0
338,84,4,8,0.82195325,0,0
339,85,4,8,0.82195325,0,0
340,86,4,8,0.82195325,0,0
341,87,4,8,0.82195325,0,0
342,88,4,8,0.82195325,0,0
343,89,4,8,1.24193656,0,0
344,90,4,8,1.24193656,0,0
345,91,4,8,1.24193656,0,0
346,92,4,8,1.24193656,0,0
347,93,4,8,1.24193656,0,0
348,94,4,8,1.90872407,0,0
349,95,4,8,1.90872407,0,0
350,96,4,8,1.90872407,0,0
351,97,4,8,1.90872407,0,0
352,98,4,8,1.90872407,0,0
353,99,4,8,3.0382911,0,0
354,100,4,8,3.0382911,0,0
355,101,4,8,3.0382911,0,0
356,102,4,8,3.0382911,0,0
357,103,4,8,3.0382911,0,0
358,104,4,8,4.95246782,0,0
359,105,4,8,4.95246782,0,0
360,106,4,8,4.95246782,0,0
361,107,4,8,4.95246782,0,0
362,108,4,8,4.95246782,0,0
363,109,4,8,11.16249029,0,0
364,110,4,8,11.16249029,0,0
365,111,4,8,11.16249029,0,0
366,112,4,8,11.16249029,0,0
367,113,4,8,11.16249029,0,0
368,114,4,8,11.16249029,0,0
369,115,4,8,11.16249029,0,0
370,116,4,8,11.16249029,0,0
371,117,4,8,11.16249029,0,0
372,118,4,8,11.16249029,0,0
373,119,4,8,11.16249029,0,0
374,120,4,8,11.16249029,0,0
375,121,4,8,11.16249029,0,0
376,122,4,8,11.16249029,0,0
377,123,4,8,11.16249029,0,0
378,124,4,8,11.16249029,0,0
379,125,4,8,11.16249029,0,0
380,126,4,8,11.16249029,0,0
381,127,4,8,11.16249029,0,0
382,128,4,8,11.16249029,0,0
383,129,4,8,11.16249029,0,0
384,130,4,8,11.16249029,0,0
385,131,4,8,11.16249029,0,0
