Id,In_state_id,From_state_id,To_state_id,Adjustment,Effected_model_id,PSA_id
185,109,3,8,4.95246782,0,0
186,110,3,8,11.16249029,0,0
187,111,3,8,11.16249029,0,0
188,112,3,8,11.16249029,0,0
189,113,3,8,11.16249029,0,0
190,114,3,8,11.16249029,0,0
191,115,3,8,11.16249029,0,0
192,116,3,8,11.16249029,0,0
193,117,3,8,11.16249029,0,0
194,118,3,8,11.16249029,0,0
195,119,3,8,11.16249029,0,0
196,120,3,8,11.16249029,0,0
197,121,3,8,11.16249029,0,0
198,122,3,8,11.16249029,0,0
199,123,3,8,11.16249029,0,0
200,124,3,8,11.16249029,0,0
201,125,3,8,11.16249029,0,0
202,126,3,8,11.16249029,0,0
203,127,3,8,11.16249029,0,0
204,128,3,8,11.16249029,0,0
205,129,3,8,11.16249029,0,0
206,130,3,8,11.16249029,0,0
207,131,3,8,11.16249029,0,0
208,132,3,8,11.16249029,0,0
209,133,3,8,11.16249029,0,0
210,134,3,8,11.16249029,0,0
211,135,3,8,11.16249029,0,0
212,25,4,2,1,0,0
213,26,4,2,1,0,0
214,30,4,2,1,0,0
215,31,4,2,1,0,0
216,39,4,2,1,0,0
217,25,4,3,1,0,0
218,26,4,3,1,0,0
219,30,4,3,1,0,0
220,31,4,3,1,0,0
221,39,4,3,1,0,0
222,25,4,5,1.8,0,41
223,26,4,5,2.5,0,42
224,30,4,5,0.93,0,39
225,31,4,5,1.67,0,40
226,39,4,5,2,0,43
227,65,4,6,0.364216,0,0
228,66,4,6,0.364216,0,0
229,67,4,6,0.364216,0,0
230,68,4,6,0.364216,0,0
231,69,4,6,0.364216,0,0
232,70,4,6,0.464842166,0,0
233,71,4,6,0.464842166,0,0
234,72,4,6,0.464842166,0,0
235,73,4,6,0.464842166,0,0
236,74,4,6,0.464842166,0,0
237,75,4,6,0.593269486,0,0
238,76,4,6,0.593269486,0,0
239,77,4,6,0.593269486,0,0
240,78,4,6,0.593269486,0,0
241,79,4,6,0.593269486,0,0
242,80,4,6,0.757178906,0,0
243,81,4,6,0.757178906,0,0
244,82,4,6,0.757178906,0,0
245,83,4,6,0.757178906,0,0
246,84,4,6,0.757178906,0,0
247,85,4,6,0.966373478,0,0
248,86,4,6,0.966373478,0,0
249,87,4,6,0.966373478,0,0
250,88,4,6,0.966373478,0,0
251,89,4,6,0.966373478,0,0
252,90,4,6,1.233364652,0,0
253,91,4,6,1.233364652,0,0
254,92,4,6,1.233364652,0,0
255,93,4,6,1.233364652,0,0
256,94,4,6,1.233364652,0,0
257,95,4,6,1.574120565,0,0
258,96,4,6,1.574120565,0,0
259,97,4,6,1.574120565,0,0
260,98,4,6,1.574120565,0,0
261,99,4,6,1.574120565,0,0
262,100,4,6,2.009021055,0,0
263,101,4,6,2.009021055,0,0
264,102,4,6,2.009021055,0,0
265,103,4,6,2.009021055,0,0
266,104,4,6,2.009021055,0,0
267,105,4,6,2.564076531,0,0
268,106,4,6,2.564076531,0,0
269,107,4,6,2.564076531,0,0
270,108,4,6,2.564076531,0,0
271,109,4,6,2.564076531,0,0
272,110,4,6,2.564076531,0,0
273,111,4,6,2.564076531,0,0
274,112,4,6,2.564076531,0,0
275,113,4,6,2.564076531,0,0
276,114,4,6,2.564076531,0,0
277,115,4,6,2.564076531,0,0
278,116,4,6,2.564076531,0,0
279,117,4,6,2.564076531,0,0
280,118,4,6,2.564076531,0,0
281,119,4,6,2.564076531,0,0
282,120,4,6,2.564076531,0,0
283,121,4,6,2.564076531,0,0
284,122,4,6,2.564076531,0,0
285,123,4,6,2.564076531,0,0
286,124,4,6,2.564076531,0,0
287,125,4,6,2.564076531,0,0
288,126,4,6,2.564076531,0,0
289,127,4,6,2.564076531,0,0
290,128,4,6,2.564076531,0,0
291,129,4,6,2.564076531,0,0
292,130,4,6,2.564076531,0,0
293,131,4,6,2.564076531,0,0
294,132,4,6,2.564076531,0,0
295,133,4,6,2.564076531,0,0
296,134,4,6,2.564076531,0,0
297,135,4,6,2.564076531,0,0
298,45,4,8,0.08552714,0,0
299,46,4,8,0.08552714,0,0
300,47,4,8,0.08552714,0,0
301,48,4,8,0.08552714,0,0
302,49,4,8,0.08552714,0,0
303,50,4,8,0.09344572,0,0
304,51,4,8,0.09344572,0,0
305,52,4,8,0.09344572,0,0
306,53,4,8,0.09344572,0,0
307,54,4,8,0.09344572,0,0
308,55,4,8,0.10473965,0,0
309,56,4,8,0.10473965,0,0
310,57,4,8,0.10473965,0,0
311,58,4,8,0.10473965,0,0
312,59,4,8,0.10473965,0,0
313,60,4,8,0.12756095,0,0
314,61,4,8,0.12756095,0,0
315,62,4,8,0.12756095,0,0
316,63,4,8,0.12756095,0,0
317,64,4,8,0.12756095,0,0
318,65,4,8,0.17787943,0,0
319,66,4,8,0.17787943,0,0
320,67,4,8,0.17787943,0,0
321,68,4,8,0.17787943,0,0
322,69,4,8,0.17787943,0,0
323,70,4,8,0.27476942,0,0
324,71,4,8,0.27476942,0,0
325,72,4,8,0.27476942,0,0
326,73,4,8,0.27476942,0,0
327,74,4,8,0.27476942,0,0
328,75,4,8,0.4112448,0,0
329,76,4,8,0.4112448,0,0
330,77,4,8,0.4112448,0,0
331,78,4,8,0.4112448,0,0
332,79,4,8,0.4112448,0,0
333,80,4,8,0.58270304,0,0
334,81,4,8,0.58270304,0,0
335,82,4,8,0.58270304,0,0
336,83,4,8,0.58270304,0,0
337,84,4,8,0.58270304,0,0
338,85,4,8,0.82195325,0,0
339,86,4,8,0.82195325,0,0
340,87,4,8,0.82195325,0,0
341,88,4,8,0.82195325,0,0
342,89,4,8,0.82195325,0,0
343,90,4,8,1.24193656,0,0
344,91,4,8,1.24193656,0,0
345,92,4,8,1.24193656,0,0
346,93,4,8,1.24193656,0,0
347,94,4,8,1.24193656,0,0
348,95,4,8,1.90872407,0,0
349,96,4,8,1.90872407,0,0
350,97,4,8,1.90872407,0,0
351,98,4,8,1.90872407,0,0
352,99,4,8,1.90872407,0,0
353,100,4,8,3.0382911,0,0
354,101,4,8,3.0382911,0,0
355,102,4,8,3.0382911,0,0
356,103,4,8,3.0382911,0,0
357,104,4,8,3.0382911,0,0
358,105,4,8,4.95246782,0,0
359,106,4,8,4.95246782,0,0
360,107,4,8,4.95246782,0,0
361,108,4,8,4.95246782,0,0
362,109,4,8,4.95246782,0,0
363,110,4,8,11.16249029,0,0
364,111,4,8,11.16249029,0,0
365,112,4,8,11.16249029,0,0
366,113,4,8,11.16249029,0,0
367,114,4,8,11.16249029,0,0
368,115,4,8,11.16249029,0,0
369,116,4,8,11.16249029,0,0
370,117,4,8,11.16249029,0,0
371,118,4,8,11.16249029,0,0
372,119,4,8,11.16249029,0,0
373,120,4,8,11.16249029,0,0
374,121,4,8,11.16249029,0,0
375,122,4,8,11.16249029,0,0
376,123,4,8,11.16249029,0,0
377,124,4,8,11.16249029,0,0
378,125,4,8,11.16249029,0,0
379,126,4,8,11.16249029,0,0
380,127,4,8,11.16249029,0,0
381,128,4,8,11.16249029,0,0
382,129,4,8,11.16249029,0,0
383,130,4,8,11.16249029,0,0
384,131,4,8,11.16249029,0,0
385,132,4,8,11.16249029,0,0
386,133,4,8,11.16249029,0,0
387,134,4,8,11.16249029,0,0
388,135,4,8,11.16249029,0,0
389,65,5,6,0.442216971,0,0
390,66,5,6,0.442216971,0,0
391,67,5,6,0.442216971,0,0
392,68,5,6,0.442216971,0,0
393,69,5,6,0.442216971,0,0
394,70,5,6,0.564393367,0,0
395,71,5,6,0.564393367,0,0
396,72,5,6,0.564393367,0,0
397,73,5,6,0.564393367,0,0
398,74,5,6,0.564393367,0,0
399,75,5,6,0.720324848,0,0
400,76,5,6,0.720324848,0,0
401,77,5,6,0.720324848,0,0
402,78,5,6,0.720324848,0,0
403,79,5,6,0.720324848,0,0
404,80,5,6,0.919337323,0,0
405,81,5,6,0.919337323,0,0
406,82,5,6,0.919337323,0,0
407,83,5,6,0.919337323,0,0
408,84,5,6,0.919337323,0,0
409,85,5,6,1.173333275,0,0
410,86,5,6,1.173333275,0,0
411,87,5,6,1.173333275,0,0
412,88,5,6,1.173333275,0,0
413,89,5,6,1.173333275,0,0
414,90,5,6,1.497503625,0,0
415,91,5,6,1.497503625,0,0
416,92,5,6,1.497503625,0,0
417,93,5,6,1.497503625,0,0
418,94,5,6,1.497503625,0,0
419,95,5,6,1.911236267,0,0
420,96,5,6,1.911236267,0,0
421,97,5,6,1.911236267,0,0
422,98,5,6,1.911236267,0,0
423,99,5,6,1.911236267,0,0
424,100,5,6,2.439275609,0,0
425,101,5,6,2.439275609,0,0
426,102,5,6,2.439275609,0,0
427,103,5,6,2.439275609,0,0
428,104,5,6,2.439275609,0,0
429,105,5,6,3.113202485,0,0
430,106,5,6,3.113202485,0,0
431,107,5,6,3.113202485,0,0
432,108,5,6,3.113202485,0,0
433,109,5,6,3.113202485,0,0
434,110,5,6,3.113202485,0,0
435,111,5,6,3.113202485,0,0
436,112,5,6,3.113202485,0,0
437,113,5,6,3.113202485,0,0
438,114,5,6,3.113202485,0,0
439,115,5,6,3.113202485,0,0
440,116,5,6,3.113202485,0,0
441,117,5,6,3.113202485,0,0
442,118,5,6,3.113202485,0,0
443,119,5,6,3.113202485,0,0
444,120,5,6,3.113202485,0,0
445,121,5,6,3.113202485,0,0
446,122,5,6,3.113202485,0,0
447,123,5,6,3.113202485,0,0
448,124,5,6,3.113202485,0,0
449,125,5,6,3.113202485,0,0
450,126,5,6,3.113202485,0,0
451,127,5,6,3.113202485,0,0
452,128,5,6,3.113202485,0,0
453,129,5,6,3.113202485,0,0
454,130,5,6,3.113202485,0,0
455,131,5,6,3.113202485,0,0
456,132,5,6,3.113202485,0,0
457,133,5,6,3.113202485,0,0
458,134,5,6,3.113202485,0,0
459,135,5,6,3.113202485,0,0
460,45,5,8,0.08552714,0,0
461,46,5,8,0.08552714,0,0
462,47,5,8,0.08552714,0,0
463,48,5,8,0.08552714,0,0
464,49,5,8,0.08552714,0,0
465,50,5,8,0.09344572,0,0
466,51,5,8,0.09344572,0,0
467,52,5,8,0.09344572,0,0
468,53,5,8,0.09344572,0,0
469,54,5,8,0.09344572,0,0
470,55,5,8,0.10473965,0,0
471,56,5,8,0.10473965,0,0
472,57,5,8,0.10473965,0,0
473,58,5,8,0.10473965,0,0
474,59,5,8,0.10473965,0,0
475,60,5,8,0.12756095,0,0
476,61,5,8,0.12756095,0,0
477,62,5,8,0.12756095,0,0
478,63,5,8,0.12756095,0,0
479,64,5,8,0.12756095,0,0
480,65,5,8,0.17787943,0,0
481,66,5,8,0.17787943,0,0
482,67,5,8,0.17787943,0,0
483,68,5,8,0.17787943,0,0
484,69,5,8,0.17787943,0,0
485,70,5,8,0.27476942,0,0
486,71,5,8,0.27476942,0,0
487,72,5,8,0.27476942,0,0
488,73,5,8,0.27476942,0,0
489,74,5,8,0.27476942,0,0
490,75,5,8,0.4112448,0,0
491,76,5,8,0.4112448,0,0
492,77,5,8,0.4112448,0,0
493,78,5,8,0.4112448,0,0
494,79,5,8,0.4112448,0,0
495,80,5,8,0.58270304,0,0
496,81,5,8,0.58270304,0,0
497,82,5,8,0.58270304,0,0
498,83,5,8,0.58270304,0,0
499,84,5,8,0.58270304,0,0
500,85,5,8,0.82195325,0,0
501,86,5,8,0.82195325,0,0
502,87,5,8,0.82195325,0,0
503,88,5,8,0.82195325,0,0
504,89,5,8,0.82195325,0,0
505,90,5,8,1.24193656,0,0
506,91,5,8,1.24193656,0,0
507,92,5,8,1.24193656,0,0
508,93,5,8,1.24193656,0,0
509,94,5,8,1.24193656,0,0
510,95,5,8,1.90872407,0,0
511,96,5,8,1.90872407,0,0
512,97,5,8,1.90872407,0,0
513,98,5,8,1.90872407,0,0
514,99,5,8,1.90872407,0,0
515,100,5,8,3.0382911,0,0
516,101,5,8,3.0382911,0,0
517,102,5,8,3.0382911,0,0
518,103,5,8,3.0382911,0,0
519,104,5,8,3.0382911,0,0
520,105,5,8,4.95246782,0,0
521,106,5,8,4.95246782,0,0
522,107,5,8,4.95246782,0,0
523,108,5,8,4.95246782,0,0
524,109,5,8,4.95246782,0,0
525,110,5,8,11.16249029,0,0
526,111,5,8,11.16249029,0,0
527,112,5,8,11.16249029,0,0
528,113,5,8,11.16249029,0,0
529,114,5,8,11.16249029,0,0
530,115,5,8,11.16249029,0,0
531,116,5,8,11.16249029,0,0
532,117,5,8,11.16249029,0,0
533,118,5,8,11.16249029,0,0
534,119,5,8,11.16249029,0,0
535,120,5,8,11.16249029,0,0
536,121,5,8,11.16249029,0,0
537,122,5,8,11.16249029,0,0
538,123,5,8,11.16249029,0,0
539,124,5,8,11.16249029,0,0
540,125,5,8,11.16249029,0,0
541,126,5,8,11.16249029,0,0
542,127,5,8,11.16249029,0,0
543,128,5,8,11.16249029,0,0
544,129,5,8,11.16249029,0,0
545,130,5,8,11.16249029,0,0
546,131,5,8,11.16249029,0,0
547,132,5,8,11.16249029,0,0
548,133,5,8,11.16249029,0,0
549,134,5,8,11.16249029,0,0
550,135,5,8,11.16249029,0,0
551,3,12,13,2.75,1,44
552,4,12,13,2.75,1,44
553,5,12,13,2.75,1,44
554,25,12,13,1.7,1,48
555,26,12,13,1.91,1,49
556,45,12,13,0,1,0
557,46,12,13,0,1,0
558,47,12,13,0,1,0
559,48,12,13,0,1,0
560,49,12,13,0,1,0
561,50,12,13,0,1,0
562,51,12,13,0,1,0
563,52,12,13,0,1,0
564,53,12,13,0,1,0
565,54,12,13,0,1,0
566,55,12,13,0,1,0
567,56,12,13,0,1,0
568,57,12,13,0,1,0
569,58,12,13,0,1,0
570,59,12,13,0,1,0
571,60,12,13,0.114657913,1,0
572,61,12,13,0.114657913,1,0
573,62,12,13,0.114657913,1,0
574,63,12,13,0.114657913,1,0
575,64,12,13,0.114657913,1,0
576,65,12,13,0.114657913,1,0
577,66,12,13,0.114657913,1,0
578,67,12,13,0.114657913,1,0
579,68,12,13,0.114657913,1,0
580,69,12,13,0.114657913,1,0
581,70,12,13,0.445891885,1,0
582,71,12,13,0.445891885,1,0
583,72,12,13,0.445891885,1,0
584,73,12,13,0.445891885,1,0
585,74,12,13,0.445891885,1,0
586,75,12,13,0.445891885,1,0
587,76,12,13,0.445891885,1,0
588,77,12,13,0.445891885,1,0
589,78,12,13,0.445891885,1,0
590,79,12,13,0.445891885,1,0
591,80,12,13,0.781903269,1,0
592,81,12,13,0.781903269,1,0
593,82,12,13,0.781903269,1,0
594,83,12,13,0.781903269,1,0
595,84,12,13,0.781903269,1,0
596,85,12,13,0.781903269,1,0
597,86,12,13,0.781903269,1,0
598,87,12,13,0.781903269,1,0
599,88,12,13,0.781903269,1,0
600,89,12,13,0.781903269,1,0
601,90,12,13,1.304233763,1,0
602,91,12,13,1.304233763,1,0
603,92,12,13,1.304233763,1,0
604,93,12,13,1.304233763,1,0
605,94,12,13,1.304233763,1,0
606,95,12,13,1.304233763,1,0
607,96,12,13,1.304233763,1,0
608,97,12,13,1.304233763,1,0
609,98,12,13,1.304233763,1,0
610,99,12,13,1.304233763,1,0
611,100,12,13,3.210421571,1,0
612,101,12,13,3.210421571,1,0
613,102,12,13,3.210421571,1,0
614,103,12,13,3.210421571,1,0
615,104,12,13,3.210421571,1,0
616,105,12,13,3.210421571,1,0
617,106,12,13,3.210421571,1,0
618,107,12,13,3.210421571,1,0
619,108,12,13,3.210421571,1,0
620,109,12,13,3.210421571,1,0
621,110,12,13,6.804628656,1,0
622,111,12,13,6.804628656,1,0
623,112,12,13,6.804628656,1,0
624,113,12,13,6.804628656,1,0
625,114,12,13,6.804628656,1,0
626,115,12,13,6.804628656,1,0
627,116,12,13,6.804628656,1,0
628,117,12,13,6.804628656,1,0
629,118,12,13,6.804628656,1,0
630,119,12,13,6.804628656,1,0
631,120,12,13,6.804628656,1,0
632,121,12,13,6.804628656,1,0
633,122,12,13,6.804628656,1,0
634,123,12,13,6.804628656,1,0
635,124,12,13,6.804628656,1,0
636,125,12,13,6.804628656,1,0
637,126,12,13,6.804628656,1,0
638,127,12,13,6.804628656,1,0
639,128,12,13,6.804628656,1,0
640,129,12,13,6.804628656,1,0
641,130,12,13,6.804628656,1,0
642,131,12,13,6.804628656,1,0
643,132,12,13,6.804628656,1,0
644,133,12,13,6.804628656,1,0
645,134,12,13,6.804628656,1,0
646,135,12,13,6.804628656,1,0
647,3,13,14,1,1,0
648,4,13,14,1,1,0
649,5,13,14,1,1,0
650,45,13,14,0,1,0
651,46,13,14,0,1,0
652,47,13,14,0,1,0
653,48,13,14,0,1,0
654,49,13,14,0,1,0
655,50,13,14,0,1,0
656,51,13,14,0,1,0
657,52,13,14,0,1,0
658,53,13,14,0,1,0
659,54,13,14,0,1,0
660,55,13,14,0,1,0
661,56,13,14,0,1,0
662,57,13,14,0,1,0
663,58,13,14,0,1,0
664,59,13,14,0,1,0
665,60,13,14,0.506666486,1,0
666,61,13,14,0.506666486,1,0
667,62,13,14,0.506666486,1,0
668,63,13,14,0.506666486,1,0
669,64,13,14,0.506666486,1,0
670,65,13,14,0.850569781,1,0
671,66,13,14,0.850569781,1,0
672,67,13,14,0.850569781,1,0
673,68,13,14,0.850569781,1,0
674,69,13,14,0.850569781,1,0
675,70,13,14,0.949276547,1,0
676,71,13,14,0.949276547,1,0
677,72,13,14,0.949276547,1,0
678,73,13,14,0.949276547,1,0
679,74,13,14,0.949276547,1,0
680,75,13,14,1.377800733,1,0
681,76,13,14,1.377800733,1,0
682,77,13,14,1.377800733,1,0
683,78,13,14,1.377800733,1,0
684,79,13,14,1.377800733,1,0
685,80,13,14,1.4767175,1,0
686,81,13,14,1.4767175,1,0
687,82,13,14,1.4767175,1,0
688,83,13,14,1.4767175,1,0
689,84,13,14,1.4767175,1,0
690,85,13,14,1.417898494,1,0
691,86,13,14,1.417898494,1,0
692,87,13,14,1.417898494,1,0
693,88,13,14,1.417898494,1,0
694,89,13,14,1.417898494,1,0
695,90,13,14,1.1071008,1,0
696,91,13,14,1.1071008,1,0
697,92,13,14,1.1071008,1,0
698,93,13,14,1.1071008,1,0
699,94,13,14,1.1071008,1,0
700,95,13,14,2.110870726,1,0
701,96,13,14,2.110870726,1,0
702,97,13,14,2.110870726,1,0
703,98,13,14,2.110870726,1,0
704,99,13,14,2.110870726,1,0
705,100,13,14,2.286472696,1,0
706,101,13,14,2.286472696,1,0
707,102,13,14,2.286472696,1,0
708,103,13,14,2.286472696,1,0
709,104,13,14,2.286472696,1,0
710,105,13,14,3.996976131,1,0
711,106,13,14,3.996976131,1,0
712,107,13,14,3.996976131,1,0
713,108,13,14,3.996976131,1,0
714,109,13,14,3.996976131,1,0
715,110,13,14,9.485885196,1,0
716,111,13,14,9.485885196,1,0
717,112,13,14,9.485885196,1,0
718,113,13,14,9.485885196,1,0
719,114,13,14,9.485885196,1,0
720,115,13,14,9.485885196,1,0
721,116,13,14,9.485885196,1,0
722,117,13,14,9.485885196,1,0
723,118,13,14,9.485885196,1,0
724,119,13,14,9.485885196,1,0
725,120,13,14,9.485885196,1,0
726,121,13,14,9.485885196,1,0
727,122,13,14,9.485885196,1,0
728,123,13,14,9.485885196,1,0
729,124,13,14,9.485885196,1,0
730,125,13,14,9.485885196,1,0
731,126,13,14,9.485885196,1,0
732,127,13,14,9.485885196,1,0
733,128,13,14,9.485885196,1,0
734,129,13,14,9.485885196,1,0
735,130,13,14,9.485885196,1,0
736,131,13,14,9.485885196,1,0
737,132,13,14,9.485885196,1,0
738,133,13,14,9.485885196,1,0
739,134,13,14,9.485885196,1,0
740,135,13,14,9.485885196,1,0
741,25,18,19,2,2,50
742,26,18,19,2.44,2,51
743,3,18,19,3.15,2,45
744,4,18,19,3.15,2,45
745,5,18,19,3.15,2,45
746,45,18,19,0.0994,2,0
747,46,18,19,0.0994,2,0
748,47,18,19,0.0994,2,0
749,48,18,19,0.0994,2,0
750,49,18,19,0.0994,2,0
751,50,18,19,0.1693,2,0
752,51,18,19,0.1693,2,0
753,52,18,19,0.1693,2,0
754,53,18,19,0.1693,2,0
755,54,18,19,0.1693,2,0
756,55,18,19,0.2422,2,0
757,56,18,19,0.2422,2,0
758,57,18,19,0.2422,2,0
759,58,18,19,0.2422,2,0
760,59,18,19,0.2422,2,0
761,60,18,19,0.3611,2,0
762,61,18,19,0.3611,2,0
763,62,18,19,0.3611,2,0
764,63,18,19,0.3611,2,0
765,64,18,19,0.3611,2,0
766,65,18,19,0.6399,2,0
767,66,18,19,0.6399,2,0
768,67,18,19,0.6399,2,0
769,68,18,19,0.6399,2,0
770,69,18,19,0.6399,2,0
771,70,18,19,0.7944,2,0
772,71,18,19,0.7944,2,0
773,72,18,19,0.7944,2,0
774,73,18,19,0.7944,2,0
775,74,18,19,0.7944,2,0
776,75,18,19,1.1015,2,0
777,76,18,19,1.1015,2,0
778,77,18,19,1.1015,2,0
779,78,18,19,1.1015,2,0
780,79,18,19,1.1015,2,0
781,80,18,19,1.1268,2,0
782,81,18,19,1.1268,2,0
783,82,18,19,1.1268,2,0
784,83,18,19,1.1268,2,0
785,84,18,19,1.1268,2,0
786,85,18,19,1.0361,2,0
787,86,18,19,1.0361,2,0
788,87,18,19,1.0361,2,0
789,88,18,19,1.0361,2,0
790,89,18,19,1.0361,2,0
