Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,77,136,37,2,5
4,224,73,176,37,1,20
5,243,70,137,32,1,10
6,235,72,144,49,2,5
7,225,71,114,50,5,5
8,196,95,131,40,2,20
9,227,77,151,40,3,15
10,230,89,125,46,2,10
11,227,93,158,43,5,10
12,240,84,132,49,2,15
13,218,101,163,43,5,15
14,225,89,149,53,4,20
15,228,104,143,57,1,30
16,253,114,135,41,4,10
17,206,97,163,32,2,10
18,273,101,130,45,4,30
19,252,119,161,34,3,10
20,254,134,154,40,6,20
21,257,136,133,42,3,10
22,244,139,123,43,6,15
23,249,126,138,37,7,25
24,242,125,166,44,3,15
25,208,132,159,49,7,25
26,224,118,146,45,7,25
27,262,131,142,42,9,55
