Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,203,55,137,39,1,10
4,226,55,138,34,3,0
5,220,66,127,56,0,10
6,224,68,122,42,1,10
7,210,79,150,32,0,0
8,243,80,131,46,3,0
9,250,75,133,61,4,10
10,217,71,155,49,3,5
11,238,84,132,43,2,20
12,234,76,142,55,3,30
13,220,90,151,44,5,10
14,238,99,147,44,3,25
15,260,129,140,35,4,20
16,258,99,146,42,6,10
17,228,100,157,49,3,40
18,247,112,163,57,4,20
19,208,110,146,46,5,10
20,220,111,128,46,4,10
21,232,138,163,56,8,35
22,213,103,160,51,5,35
23,246,127,141,33,8,35
24,233,122,150,46,9,20
25,239,138,146,39,3,45
26,224,150,143,44,9,20
27,258,137,145,50,2,30
