Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,201,65,146,43,4,0
4,217,68,140,48,4,20
5,224,82,139,37,1,20
6,211,73,156,50,3,15
7,200,73,107,45,3,20
8,223,82,121,45,0,10
9,244,93,173,53,5,5
10,240,87,135,47,0,0
11,226,88,137,45,1,20
12,239,73,140,41,1,10
13,249,107,165,43,5,5
14,219,103,154,37,1,15
15,249,106,149,39,3,15
16,228,102,153,53,3,10
17,240,121,152,50,3,20
18,236,114,145,38,6,20
19,246,127,160,34,7,25
20,225,129,159,55,4,35
21,234,130,148,34,4,10
22,247,121,151,47,2,5
23,232,134,142,48,5,30
24,242,118,163,44,6,20
25,261,138,140,58,10,15
26,233,138,161,57,9,50
27,225,138,169,41,3,40
