Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,228,52,135,40,4,25
4,212,58,149,62,1,20
5,224,54,132,41,2,10
6,218,63,138,48,3,10
7,212,68,137,45,0,15
8,229,66,130,39,3,15
9,228,55,146,41,3,20
10,238,79,144,51,2,15
11,222,74,133,49,4,5
12,237,79,131,45,2,10
13,268,75,146,56,4,10
14,231,74,138,52,5,20
15,240,97,150,51,5,30
16,227,83,139,46,4,30
17,229,73,180,57,6,15
18,241,88,151,50,3,30
19,229,90,147,51,2,25
20,208,108,151,48,5,10
21,246,110,148,51,4,15
22,256,131,162,50,5,10
23,249,108,176,51,6,35
24,263,105,157,62,10,20
25,240,103,138,51,6,30
26,235,124,171,44,9,45
27,225,112,166,49,10,50
