Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,221,55,129,46,1,20
4,228,68,142,36,0,5
5,236,68,141,51,1,0
6,207,78,132,41,4,0
7,253,76,143,36,3,10
8,236,75,148,44,2,20
9,249,73,157,41,3,10
10,240,82,130,56,2,15
11,236,78,141,36,7,15
12,243,94,142,44,7,20
13,251,106,170,48,1,40
14,239,98,139,53,3,15
15,264,102,150,48,6,15
16,263,88,117,43,2,10
17,258,109,145,36,3,20
18,261,101,160,42,10,20
19,245,119,146,48,9,20
20,284,109,160,50,5,35
21,263,114,159,47,9,50
22,259,169,172,52,9,40
23,237,144,156,40,9,40
24,230,129,167,60,10,45
25,230,123,196,40,9,35
26,256,133,138,55,13,65
27,255,151,175,48,10,55
