Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,219,77,142,45,2,20
4,214,63,167,50,1,10
5,232,60,126,46,1,5
6,218,76,149,40,3,5
7,243,77,142,49,3,5
8,224,78,131,46,3,0
9,252,83,153,45,3,15
10,234,91,153,38,3,20
11,221,99,165,42,4,20
12,261,95,132,37,3,10
13,230,95,142,36,7,35
14,275,110,137,50,8,20
15,241,106,160,46,10,25
16,250,89,154,57,10,45
17,259,99,140,45,9,35
18,247,124,163,61,7,30
19,266,116,136,56,10,50
20,253,112,146,39,6,40
21,225,126,156,40,15,60
22,280,116,157,54,8,35
23,238,120,170,42,13,45
24,229,133,159,66,5,55
25,226,127,168,36,10,60
26,273,135,165,38,5,20
27,249,137,167,44,9,65
