Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,209,63,154,33,0,5
4,217,73,150,48,3,10
5,229,63,155,34,3,15
6,229,65,145,45,5,5
7,236,61,132,39,6,10
8,251,83,151,45,0,15
9,262,95,137,39,6,10
10,268,77,134,53,3,20
11,260,85,147,48,6,15
12,249,81,152,45,6,20
13,269,90,157,42,5,40
14,244,100,154,56,3,50
15,264,109,158,45,4,20
16,271,105,172,54,7,25
17,235,110,152,38,7,25
18,249,113,166,52,12,20
19,273,126,165,53,8,40
20,275,133,172,54,10,40
21,266,116,190,39,20,60
22,273,123,160,52,19,65
23,261,150,157,40,12,65
24,289,149,157,64,10,85
25,269,148,180,53,25,80
26,269,144,133,52,18,85
27,289,143,154,40,17,90
