Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,229,65,129,45,0,20
4,250,77,145,38,4,5
5,222,57,129,38,3,20
6,266,77,134,44,4,20
7,246,68,139,41,2,10
8,255,101,152,38,2,5
9,245,83,141,43,0,5
10,263,81,155,38,8,10
11,247,88,162,46,5,20
12,255,97,167,37,3,30
13,257,101,152,35,2,35
14,238,95,139,52,9,0
15,249,107,156,57,2,35
16,246,101,144,46,9,15
17,259,128,151,59,4,15
18,253,123,163,50,9,50
19,245,121,156,60,10,30
20,274,135,167,39,3,55
21,226,132,158,50,6,25
22,265,124,175,53,12,35
23,270,133,158,53,9,45
24,239,149,179,43,9,45
25,256,123,171,43,9,30
26,264,123,153,51,7,45
27,260,149,159,63,13,50
