Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,206,63,132,39,3,15
4,224,60,140,43,2,10
5,230,69,148,44,0,20
6,227,91,79,41,1,0
7,216,77,115,47,2,0
8,243,72,117,45,2,15
9,244,71,146,37,5,5
10,248,71,149,44,1,30
11,238,84,134,47,3,5
12,236,87,153,43,5,0
13,236,95,124,48,3,20
14,243,99,134,43,0,10
15,262,93,163,41,5,20
16,247,114,142,36,3,30
17,254,129,128,53,5,10
18,246,118,145,42,9,25
19,270,111,156,51,6,35
20,275,116,160,33,5,35
21,252,109,154,45,10,25
22,242,133,168,51,9,30
23,263,143,153,42,7,30
24,236,138,137,42,9,40
25,262,140,163,39,8,60
26,285,146,164,45,8,40
27,261,148,144,42,5,45
