Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,191,62,131,40,0,20
4,218,65,124,39,3,5
5,208,69,124,30,2,10
6,241,72,157,48,2,15
7,228,59,152,42,3,10
8,250,80,131,41,4,15
9,236,73,157,49,2,10
10,219,78,169,46,1,20
11,279,87,135,42,4,5
12,231,105,156,42,4,20
13,252,81,155,41,3,20
14,293,102,158,41,2,5
15,244,104,152,49,7,25
16,259,114,167,37,4,0
17,256,103,162,41,6,35
18,285,106,162,34,7,35
19,260,99,166,58,8,15
20,256,123,200,55,11,30
21,263,151,166,40,8,35
22,283,139,141,67,6,55
23,267,147,149,46,3,40
24,228,130,175,49,13,25
25,264,150,163,55,7,45
26,288,150,173,46,14,70
27,226,146,150,54,12,40
