Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,218,76,145,39,0,20
4,217,67,135,42,1,5
5,213,61,141,36,1,0
6,247,76,121,50,3,5
7,220,73,147,48,1,5
8,251,66,137,52,2,10
9,262,70,158,44,1,15
10,232,86,154,38,6,10
11,265,84,139,42,3,15
12,243,91,158,36,5,5
13,265,97,144,47,2,10
14,243,87,132,48,13,25
15,256,104,165,45,5,55
16,247,114,159,41,10,35
17,257,114,155,61,6,25
18,248,123,172,51,9,55
19,284,108,166,39,11,40
20,259,124,181,43,6,50
21,251,123,152,33,18,30
22,288,107,148,39,8,45
23,284,133,167,48,10,55
24,282,148,170,63,9,55
25,262,140,177,53,14,60
26,282,152,168,46,4,55
27,292,140,165,50,13,30
