Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,241,59,144,37,1,20
4,249,65,147,37,1,0
5,212,66,132,44,1,0
6,212,69,114,45,2,15
7,229,73,137,39,3,15
8,213,80,148,40,2,10
9,244,84,133,61,0,15
10,282,86,135,42,3,5
11,253,102,162,37,3,15
12,237,83,134,37,4,15
13,235,85,141,46,4,15
14,264,88,165,35,8,15
15,282,88,170,54,6,15
16,254,111,167,53,6,25
17,260,114,153,40,5,30
18,249,101,159,35,5,35
19,233,120,145,41,9,40
20,269,133,155,56,6,15
21,274,130,161,64,5,50
22,268,125,185,52,10,40
23,289,154,149,59,3,40
24,269,147,152,58,13,20
25,265,127,146,60,11,55
26,264,149,159,46,9,50
27,268,150,169,41,11,75
