Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,223,69,134,44,2,10
4,210,67,137,43,2,15
5,233,60,138,39,2,15
6,240,73,126,53,3,5
7,257,66,153,41,7,15
8,252,64,131,42,4,20
9,238,79,149,41,5,30
10,268,77,153,44,2,20
11,272,89,163,47,2,15
12,242,94,144,48,3,20
13,273,101,143,48,4,15
14,250,81,131,40,3,5
15,278,109,153,42,4,0
16,280,105,153,42,6,15
17,276,103,163,55,7,20
18,250,132,152,50,3,50
19,291,123,180,41,6,20
20,266,119,154,57,7,40
21,287,108,159,47,10,25
22,261,126,167,50,8,35
23,269,133,167,58,22,55
24,295,134,187,45,10,85
25,271,143,177,48,8,60
26,252,138,161,54,6,40
27,278,144,178,54,7,45
