Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,202,66,152,36,0,0
4,226,82,145,49,2,10
5,195,43,141,58,4,5
6,222,63,134,45,2,15
7,222,73,141,40,1,15
8,238,78,134,47,2,10
9,207,79,149,33,2,20
10,216,86,142,38,4,0
11,242,105,143,39,2,15
12,227,88,158,43,3,15
13,226,82,146,41,6,20
14,214,95,131,41,6,10
15,243,114,156,46,4,25
16,236,135,143,51,5,35
17,241,91,145,40,7,25
18,237,114,151,48,5,15
19,250,124,154,44,8,15
20,258,111,134,45,6,55
21,247,132,172,43,3,20
22,217,131,148,46,9,30
23,230,122,148,49,8,30
24,203,121,143,51,6,40
25,248,122,166,42,11,45
26,240,125,157,56,9,45
27,259,137,133,55,10,50
