Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,232,73,143,27,3,15
4,214,77,126,30,1,0
5,236,60,153,39,1,10
6,218,59,158,50,1,15
7,241,69,126,52,1,5
8,255,79,175,41,3,15
9,242,75,129,43,1,15
10,248,107,131,45,1,5
11,249,85,122,45,5,5
12,252,90,149,38,3,15
13,241,93,119,43,2,30
14,253,97,158,39,3,5
15,247,108,171,40,2,20
16,253,117,158,50,7,5
17,260,97,144,32,2,20
18,249,109,155,45,4,25
19,282,123,166,46,6,15
20,254,107,171,51,7,20
21,272,128,169,48,11,15
22,246,134,173,44,9,50
23,255,145,157,54,10,60
24,261,150,159,47,9,35
25,244,164,150,45,10,70
26,261,150,154,44,13,40
27,265,136,158,55,13,35
