Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,220,61,125,40,2,10
4,209,58,134,37,1,5
5,221,68,129,36,3,15
6,205,60,138,47,2,15
7,230,70,134,49,2,5
8,213,81,160,37,4,5
9,240,77,146,46,7,10
10,263,78,145,41,4,30
11,239,99,154,45,1,25
12,268,97,151,40,5,20
13,232,80,158,35,3,15
14,233,107,150,44,6,20
15,268,90,156,43,5,15
16,270,122,154,41,5,30
17,304,121,167,44,9,15
18,267,120,166,56,5,40
19,222,96,157,46,9,30
20,280,123,179,43,4,25
21,270,121,174,51,13,25
22,279,131,174,50,2,50
23,266,126,152,50,8,40
24,265,151,155,52,15,50
25,249,143,166,45,9,30
26,291,120,145,55,7,55
27,280,132,169,49,8,50
