Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,200,59,136,28,2,10
4,226,62,137,37,1,10
5,228,93,149,37,1,5
6,240,89,123,26,2,5
7,236,69,134,43,1,15
8,242,76,141,40,0,10
9,234,75,161,41,2,0
10,216,100,142,36,5,5
11,264,86,145,56,4,15
12,252,98,145,44,6,20
13,245,89,149,39,3,25
14,251,112,153,53,5,20
15,239,111,176,48,3,25
16,262,100,123,58,5,25
17,250,105,154,59,1,15
18,241,107,150,42,8,10
19,265,100,132,47,9,25
20,241,142,148,40,7,30
21,234,115,170,38,5,30
22,260,139,166,42,8,35
23,270,130,146,41,12,25
24,253,134,148,50,9,60
25,257,122,133,40,14,55
26,282,120,159,41,8,55
27,261,128,159,61,14,45
