Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,185,62,140,41,0,5
4,231,70,145,46,1,5
5,209,73,145,40,1,10
6,218,71,132,46,5,10
7,255,74,119,52,2,25
8,239,65,147,43,5,15
9,246,84,142,46,1,15
10,236,75,146,41,5,5
11,234,95,143,36,4,20
12,259,88,149,46,5,20
13,256,105,151,43,3,20
14,243,67,137,41,6,25
15,265,111,153,54,4,25
16,263,107,153,40,10,15
17,246,100,172,48,9,50
18,253,105,150,45,10,45
19,286,108,145,59,5,45
20,239,125,162,51,7,40
21,269,140,171,53,9,35
22,296,115,157,38,7,35
23,287,125,148,48,11,35
24,262,150,185,45,7,65
25,296,151,192,48,10,25
26,314,143,180,55,10,35
27,269,147,186,51,5,45
