Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,218,70,129,30,0,20
4,190,65,125,35,1,10
5,237,81,119,42,1,5
6,210,64,141,47,3,5
7,235,73,148,28,0,5
8,243,75,128,42,4,5
9,250,75,142,29,3,20
10,255,74,133,34,4,5
11,241,102,129,36,6,25
12,263,100,140,33,5,15
13,241,97,152,38,2,30
14,241,95,148,29,8,10
15,235,114,125,36,3,10
16,261,102,141,33,8,25
17,262,104,161,34,6,40
18,231,118,159,31,4,35
19,226,119,181,42,6,20
20,241,120,169,34,7,20
21,271,117,154,31,4,45
22,253,131,185,25,5,30
23,248,115,174,32,13,25
24,243,120,143,27,11,55
25,253,139,164,39,9,50
26,256,150,165,44,6,35
27,255,151,170,29,7,45
