Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,228,58,143,44,2,20
4,196,71,141,33,1,15
5,213,64,125,43,0,10
6,225,73,130,49,3,0
7,216,72,136,43,3,15
8,252,66,135,57,4,10
9,242,92,146,36,3,10
10,247,65,127,44,2,15
11,253,102,134,38,3,15
12,238,89,156,39,3,20
13,245,73,145,39,5,30
14,244,98,128,58,4,20
15,222,102,138,49,6,20
16,237,111,165,40,3,20
17,251,108,161,38,10,15
18,252,100,162,39,3,45
19,279,112,145,51,7,25
20,232,122,165,53,10,45
21,247,127,166,57,9,35
22,255,147,139,43,12,30
23,260,130,179,46,8,55
24,265,129,154,51,12,30
25,241,146,159,61,5,55
26,287,126,152,55,4,40
27,258,123,158,56,12,20
