Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,72,158,39,2,0
4,223,67,126,33,0,20
5,231,83,112,46,1,0
6,278,64,126,38,5,0
7,251,71,141,31,3,20
8,262,71,144,47,1,10
9,251,69,140,38,4,20
10,250,85,139,49,5,20
11,253,92,160,48,5,10
12,221,75,141,42,2,30
13,247,100,147,43,5,25
14,276,87,142,63,2,30
15,299,122,166,43,3,5
16,258,101,148,30,6,10
17,247,120,151,40,3,15
18,270,116,152,48,6,10
19,240,109,173,45,11,20
20,240,128,168,42,4,55
21,265,133,177,60,6,25
22,252,124,155,40,11,35
23,252,130,181,66,5,50
24,252,142,187,53,4,40
25,272,132,166,54,9,30
26,248,142,181,52,18,35
27,293,155,159,47,11,40
