Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,199,61,130,30,3,20
4,230,73,116,48,0,15
5,180,82,124,38,1,15
6,224,80,147,41,1,0
7,215,70,127,51,2,0
8,205,74,140,38,0,20
9,236,62,143,40,2,0
10,249,84,125,41,2,10
11,237,94,135,50,5,0
12,231,94,140,33,0,20
13,231,116,134,43,2,10
14,240,83,149,35,4,10
15,227,108,130,32,2,10
16,237,107,151,42,2,10
17,244,109,163,38,2,15
18,246,114,155,33,4,15
19,230,103,144,39,7,20
20,244,107,147,40,2,30
21,250,140,135,42,3,20
22,243,118,154,34,6,10
23,266,140,166,42,7,25
24,225,117,154,49,7,20
25,248,121,169,51,3,35
26,238,134,166,51,4,15
27,205,158,172,51,10,15
