Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,219,70,125,32,2,0
4,204,67,112,40,2,5
5,226,67,130,46,3,20
6,202,58,141,54,3,15
7,253,71,137,47,2,10
8,211,84,153,37,1,5
9,228,72,151,38,4,10
10,231,79,140,55,2,5
11,248,101,152,40,2,10
12,208,108,118,41,2,5
13,258,107,149,50,1,20
14,215,92,139,41,2,5
15,246,93,128,44,9,15
16,240,109,141,39,6,45
17,234,108,149,42,4,15
18,216,100,158,32,6,35
19,241,109,169,34,5,20
20,274,113,156,60,3,10
21,272,113,146,35,6,25
22,229,142,129,43,9,35
23,276,128,132,47,5,25
24,250,122,167,36,5,25
25,240,123,161,38,11,35
26,248,138,146,56,7,45
27,244,115,158,49,8,30
