Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,208,81,143,36,3,20
4,194,69,130,38,1,0
5,228,72,155,48,3,10
6,216,70,155,41,2,15
7,223,85,131,46,3,20
8,238,82,115,54,4,20
9,248,68,136,46,1,20
10,236,76,156,45,6,0
11,222,82,138,31,4,30
12,231,88,140,34,7,25
13,206,88,139,55,1,15
14,210,93,150,42,3,10
15,253,77,130,41,4,30
16,263,91,142,50,5,10
17,236,97,134,45,5,20
18,263,98,167,25,5,25
19,235,108,149,41,2,25
20,234,106,143,44,6,15
21,239,124,164,40,4,40
22,247,126,150,44,3,5
23,233,151,144,53,6,20
24,220,117,156,51,7,30
25,249,126,164,51,15,30
26,235,138,165,48,7,65
27,240,154,168,43,4,35
