Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,178,72,132,39,3,0
4,212,65,117,35,2,20
5,229,70,146,43,4,10
6,248,67,114,39,2,10
7,227,78,139,32,5,20
8,247,62,145,42,2,20
9,268,77,137,43,2,5
10,237,82,135,35,1,10
11,235,77,189,33,5,15
12,248,90,138,47,3,15
13,262,91,162,43,3,15
14,270,97,156,40,4,15
15,239,104,141,50,4,10
16,255,105,141,41,6,20
17,278,106,166,41,8,35
18,261,95,187,39,8,30
19,279,112,157,41,5,35
20,262,123,162,46,8,50
21,239,125,145,51,12,25
22,269,139,157,42,6,35
23,275,139,178,48,13,40
24,276,131,175,49,6,50
25,262,157,166,43,6,30
26,253,141,163,62,11,60
27,254,178,178,38,13,50
