Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,217,70,155,34,2,10
4,232,67,137,49,2,10
5,241,76,125,39,3,15
6,257,83,156,42,1,15
7,236,83,146,37,3,15
8,247,84,151,26,4,15
9,254,94,135,34,4,20
10,239,84,153,44,2,15
11,254,89,138,37,5,5
12,253,88,129,38,5,10
13,256,102,143,60,3,25
14,237,89,137,44,3,15
15,253,93,154,54,3,30
16,266,92,155,51,6,20
17,265,106,160,45,7,20
18,298,111,151,38,6,30
19,229,105,190,45,15,20
20,278,140,183,42,9,30
21,237,122,155,50,6,60
22,254,130,148,45,4,35
23,263,124,175,54,14,45
24,265,148,157,38,14,45
25,251,128,170,54,8,45
26,280,153,148,64,8,45
27,245,136,162,50,8,25
