Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,186,69,139,29,2,25
4,213,57,121,45,0,15
5,224,71,155,31,4,15
6,224,77,136,40,0,25
7,207,74,136,42,2,5
8,208,56,143,48,3,15
9,214,81,162,54,3,5
10,214,80,148,41,3,20
11,230,102,134,49,4,10
12,237,80,138,44,3,15
13,248,84,140,46,4,15
14,236,83,127,37,4,20
15,244,88,136,43,5,40
16,239,105,146,46,1,20
17,243,107,150,42,4,15
18,247,121,149,28,4,10
19,227,103,154,40,3,25
20,251,140,150,58,5,25
21,248,134,166,45,3,10
22,236,119,147,59,4,5
23,219,103,131,54,4,30
24,232,109,170,42,6,35
25,250,135,145,54,3,30
26,222,141,158,51,5,15
27,193,124,150,29,6,15
