Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,236,75,142,46,1,5
4,235,54,147,46,1,20
5,219,70,128,50,1,0
6,221,70,136,52,1,10
7,256,71,133,46,1,0
8,259,79,146,47,0,10
9,248,65,136,48,0,0
10,250,75,147,44,2,0
11,257,99,145,42,6,5
12,264,100,152,44,8,25
13,261,99,131,43,5,20
14,266,111,156,50,6,40
15,284,117,151,53,9,10
16,282,89,170,42,8,40
17,260,99,169,46,7,40
18,284,114,156,47,6,35
19,202,145,158,36,9,10
20,249,107,157,57,6,45
21,266,135,183,44,9,45
22,247,135,136,48,13,25
23,274,129,154,42,3,75
24,282,154,175,45,9,30
25,277,142,184,52,10,25
26,249,140,162,46,11,20
27,245,129,144,51,10,65
