Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,54,131,40,5,10
4,214,61,137,42,2,10
5,227,68,151,46,2,15
6,198,77,131,41,4,5
7,225,67,120,33,7,15
8,228,83,155,47,2,15
9,236,82,147,51,3,20
10,276,99,145,38,2,20
11,237,90,163,36,4,30
12,265,99,142,51,6,15
13,265,104,164,41,4,25
14,266,89,159,48,7,15
15,251,94,146,47,6,40
16,272,110,172,37,5,30
17,266,112,169,53,9,20
18,253,114,159,49,7,30
19,262,113,144,54,14,20
20,233,103,169,48,6,60
21,246,124,150,27,8,60
22,239,133,147,51,6,25
23,247,115,154,50,10,40
24,247,104,180,46,3,35
25,254,128,156,46,10,15
26,237,145,164,56,11,40
27,274,142,167,51,12,60
