Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,202,69,144,32,0,15
4,211,59,133,34,5,0
5,209,72,126,45,0,15
6,238,75,146,39,3,5
7,190,70,127,48,1,20
8,209,86,141,53,0,5
9,222,88,161,52,3,0
10,201,86,135,37,2,20
11,240,59,124,46,2,10
12,247,86,155,46,6,5
13,217,100,136,43,3,15
14,246,92,128,52,6,15
15,270,74,157,42,3,20
16,251,99,154,37,5,20
17,233,103,144,55,3,15
18,240,101,148,36,4,35
19,257,124,144,44,6,20
20,251,108,146,39,8,20
21,231,130,146,44,8,20
22,249,142,144,45,4,45
23,258,155,169,43,10,15
24,235,130,140,40,10,50
25,223,129,157,42,7,35
26,245,141,163,54,4,35
27,245,134,151,39,9,40
