Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,183,75,141,31,5,15
4,231,66,138,37,3,30
5,219,70,133,47,4,30
6,228,67,140,38,5,20
7,214,77,139,40,4,15
8,244,55,121,50,3,20
9,243,75,155,45,0,0
10,238,93,139,37,3,10
11,226,86,143,37,3,20
12,236,98,145,29,6,20
13,232,102,156,60,11,20
14,222,85,144,44,8,40
15,240,106,161,57,5,60
16,246,82,125,49,7,10
17,259,97,132,36,6,25
18,264,122,162,53,11,40
19,258,95,156,31,6,55
20,245,138,155,46,10,25
21,257,121,158,37,8,45
22,268,117,163,41,4,45
23,262,132,144,40,11,25
24,255,143,150,49,7,45
25,254,146,151,48,9,25
26,289,132,162,52,13,50
27,280,140,163,40,9,50
