Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,80,116,44,2,0
4,187,52,128,40,2,20
5,217,60,143,30,2,5
6,243,71,129,41,3,0
7,218,68,139,40,2,20
8,230,79,126,42,2,15
9,261,78,151,43,5,5
10,269,76,150,48,2,30
11,247,92,151,40,4,5
12,252,99,153,49,6,15
13,259,97,129,35,4,30
14,256,93,167,33,6,35
15,249,105,178,34,7,20
16,276,102,162,33,6,25
17,283,115,158,53,7,10
18,264,123,144,37,5,25
19,223,117,168,38,7,35
20,262,120,164,45,11,25
21,277,121,160,46,9,55
22,255,128,168,41,10,45
23,282,137,168,43,12,30
24,258,141,172,44,3,55
25,252,142,164,52,9,45
26,269,139,164,56,10,35
27,262,147,152,41,8,20
