Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,238,69,157,38,1,15
4,220,62,135,38,2,10
5,248,53,148,45,2,5
6,216,75,152,44,1,15
7,259,83,143,37,3,10
8,255,80,130,34,1,15
9,234,90,143,48,2,0
10,269,93,153,51,3,10
11,255,81,143,60,2,10
12,259,99,142,39,2,25
13,243,87,129,50,2,0
14,238,97,137,43,5,15
15,248,82,160,56,4,30
16,256,110,193,37,5,15
17,260,111,158,47,8,20
18,226,114,148,53,4,40
19,240,99,168,45,6,20
20,264,119,157,41,6,30
21,253,136,140,57,9,25
22,276,112,160,45,8,35
23,227,126,159,57,7,35
24,253,127,176,49,10,50
25,271,143,183,50,8,40
26,260,153,158,40,10,35
27,254,148,160,58,19,50
