Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,205,70,151,43,2,10
4,202,73,154,31,1,10
5,213,74,159,35,1,10
6,222,64,141,48,2,5
7,235,73,147,32,3,5
8,234,82,135,52,5,0
9,225,83,127,40,2,35
10,222,86,134,50,4,10
11,244,85,142,48,9,10
12,236,96,140,52,5,25
13,234,100,124,49,3,45
14,244,110,116,44,7,5
15,255,99,116,49,7,20
16,268,103,145,37,3,30
17,247,103,142,33,5,35
18,265,110,162,45,4,10
19,257,104,152,49,6,15
20,257,126,149,45,8,30
21,239,116,182,45,6,55
22,260,110,160,51,4,35
23,275,132,174,49,7,25
24,256,106,149,57,7,15
25,245,139,154,49,6,35
26,271,142,166,51,11,35
27,261,147,143,40,12,40
