Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,201,49,143,39,2,20
4,193,58,143,47,3,35
5,228,61,140,38,1,30
6,211,82,146,41,1,10
7,237,72,129,38,2,0
8,205,82,131,41,1,10
9,239,80,141,41,2,15
10,249,83,145,49,3,5
11,223,72,151,50,0,5
12,234,92,144,49,7,0
13,233,80,134,38,2,35
14,240,79,139,38,5,10
15,231,102,148,39,4,15
16,228,106,130,46,6,10
17,221,97,147,32,5,40
18,250,104,147,50,2,25
19,223,127,152,41,3,30
20,239,120,151,56,8,15
21,245,128,172,48,6,20
22,243,121,170,42,10,45
23,227,127,148,54,6,15
24,248,123,154,51,6,45
25,246,139,149,42,7,45
26,243,130,163,53,12,50
27,245,127,151,57,5,25
