Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,195,70,123,44,3,30
4,212,92,128,28,2,10
5,228,61,146,32,2,20
6,238,84,135,37,3,15
7,224,83,132,46,4,10
8,247,79,168,48,3,15
9,217,97,150,33,3,15
10,231,88,144,37,3,25
11,252,81,178,51,3,0
12,241,93,151,39,3,20
13,236,92,158,50,10,15
14,261,79,167,37,4,50
15,229,97,148,43,4,25
16,258,100,144,35,7,25
17,247,115,164,35,8,15
18,241,104,153,51,9,40
19,221,117,175,55,10,35
20,256,116,146,43,4,55
21,269,133,157,36,6,20
22,237,148,153,45,5,35
23,248,139,157,46,15,40
24,268,141,184,50,11,45
25,272,144,164,48,5,50
26,253,129,168,47,7,35
27,268,124,145,57,10,30
