Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,219,74,146,28,3,5
4,228,67,119,32,1,15
5,222,67,132,52,2,10
6,231,65,134,37,4,5
7,248,60,142,46,0,10
8,229,86,133,53,0,10
9,243,73,138,44,3,5
10,250,85,159,42,4,5
11,263,91,149,53,6,15
12,225,86,157,45,6,45
13,248,107,160,43,0,25
14,261,92,157,48,5,10
15,253,101,160,44,3,20
16,282,106,154,47,3,10
17,258,96,149,49,4,0
18,264,126,151,45,3,30
19,272,116,139,48,10,20
20,241,137,160,66,8,10
21,275,118,170,54,7,55
22,264,133,167,50,10,20
23,258,127,147,46,8,55
24,236,137,161,52,8,40
25,283,136,147,49,6,25
26,214,145,178,50,10,55
27,252,166,157,59,12,50
