Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,59,140,38,1,10
4,203,74,136,40,0,5
5,216,65,117,36,0,0
6,237,76,138,43,3,0
7,233,65,147,44,1,20
8,218,86,138,54,3,0
9,234,90,149,36,3,0
10,225,91,155,70,4,25
11,260,76,163,51,0,20
12,251,83,147,50,3,5
13,211,92,133,38,1,10
14,272,84,131,38,2,5
15,227,116,158,44,6,5
16,250,105,156,47,4,20
17,240,106,145,41,4,10
18,242,134,161,42,7,35
19,235,105,138,38,5,40
20,231,112,144,37,6,15
21,238,130,148,45,4,25
22,235,114,149,50,5,30
23,242,105,144,46,13,25
24,247,132,148,47,8,35
25,245,136,169,53,7,50
26,236,132,156,51,6,50
27,239,148,177,44,6,35
