Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,217,63,130,33,5,15
4,222,65,140,34,2,20
5,222,58,129,41,2,10
6,219,60,127,39,2,5
7,268,76,140,40,2,0
8,241,73,147,38,3,20
9,228,86,125,42,3,5
10,264,88,134,54,5,25
11,267,85,137,37,4,30
12,249,107,139,45,3,10
13,253,85,134,45,2,15
14,216,81,133,37,7,20
15,251,120,124,44,5,5
16,245,114,143,33,3,25
17,301,119,141,42,1,30
18,248,96,135,49,8,25
19,271,134,125,45,8,15
20,268,124,135,44,6,40
21,235,156,150,45,8,30
22,275,135,131,37,11,55
23,290,144,153,40,10,20
24,267,136,148,42,10,45
25,248,149,147,34,8,70
26,270,138,154,44,8,55
27,235,149,131,40,11,35
