Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,181,68,131,50,1,30
4,241,62,136,37,2,5
5,214,66,139,32,3,5
6,196,62,138,40,1,15
7,240,74,139,43,4,10
8,245,71,125,39,3,20
9,232,83,130,38,4,5
10,253,93,137,39,3,20
11,266,84,117,36,4,10
12,251,81,138,44,2,30
13,236,93,147,44,0,20
14,260,93,143,39,7,0
15,265,99,131,34,5,20
16,262,104,147,48,3,25
17,288,115,161,46,12,15
18,223,122,146,51,4,55
19,266,104,151,55,5,35
20,228,101,163,59,8,20
21,255,137,150,41,9,25
22,279,135,136,58,14,45
23,274,151,155,49,7,50
24,265,148,152,60,10,40
25,217,139,177,42,12,40
26,262,140,157,53,9,50
27,259,152,147,47,6,60
