Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,222,66,130,35,0,10
4,178,72,135,39,1,5
5,239,77,160,29,1,5
6,215,72,146,40,0,10
7,227,67,149,45,2,5
8,235,82,129,45,5,0
9,264,65,131,43,5,15
10,226,106,150,27,3,20
11,241,87,144,49,6,10
12,239,99,135,50,4,50
13,244,93,139,52,3,5
14,272,89,152,36,7,25
15,261,88,147,53,5,25
16,262,104,150,52,12,20
17,271,112,158,46,7,65
18,275,112,146,43,6,30
19,251,89,153,52,6,40
20,243,106,170,48,6,25
21,243,121,157,44,12,35
22,267,135,171,46,11,55
23,258,155,164,49,7,50
24,277,128,155,43,7,30
25,233,151,166,47,5,25
26,264,121,137,64,16,40
27,289,127,182,45,9,50
