Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,202,69,139,36,1,20
4,212,49,140,44,2,5
5,218,55,140,37,2,5
6,223,75,145,48,5,20
7,217,76,135,42,4,20
8,235,84,132,34,1,15
9,259,82,143,50,3,5
10,247,91,141,29,5,5
11,284,75,140,43,6,25
12,253,98,145,47,4,35
13,252,89,148,43,6,20
14,252,101,167,45,5,35
15,262,85,146,48,5,10
16,259,106,166,55,5,35
17,251,87,161,54,8,25
18,280,107,174,41,9,45
19,228,117,144,54,3,20
20,247,104,162,54,10,15
21,250,148,165,46,10,55
22,272,145,160,52,12,30
23,255,128,169,49,10,55
24,259,130,173,48,7,35
25,284,142,160,40,13,65
26,293,151,185,53,9,60
27,260,150,163,52,19,50
