Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,271,74,139,39,2,15
4,310,67,143,37,1,10
5,321,87,138,49,1,0
6,316,84,152,33,1,5
7,322,65,130,58,8,5
8,341,95,132,45,2,40
9,337,91,141,37,3,10
10,341,103,151,37,5,5
11,330,98,140,46,6,35
12,325,108,165,47,4,15
13,316,119,166,39,4,15
14,335,109,148,39,4,15
15,310,130,157,38,4,15
16,362,122,173,43,7,50
17,347,134,179,48,5,15
18,316,139,176,51,8,40
19,351,127,156,49,6,20
20,334,150,164,36,3,25
21,339,138,166,56,7,30
22,316,152,148,48,6,15
23,320,149,160,57,9,30
24,323,160,159,53,11,65
25,351,164,155,52,8,45
26,338,191,150,39,4,30
27,342,183,168,48,9,20
