Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,212,68,137,41,1,5
4,214,66,136,49,2,15
5,226,58,139,52,1,5
6,241,87,170,34,1,10
7,212,90,125,39,5,10
8,198,91,135,43,5,10
9,257,86,164,59,3,20
10,226,72,139,45,6,25
11,247,83,150,48,2,15
12,260,87,137,39,9,30
13,249,83,144,40,5,15
14,251,104,132,54,3,30
15,242,104,154,27,8,15
16,267,100,156,49,7,25
17,256,106,141,52,6,50
18,253,125,155,46,7,45
19,266,98,171,39,13,25
20,301,118,170,65,7,40
21,254,145,143,42,5,55
22,253,137,148,41,7,25
23,262,128,158,51,8,35
24,279,131,147,55,7,30
25,275,136,165,46,6,35
26,268,146,158,53,9,30
27,265,146,182,48,14,30
