Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,185,62,140,41,0,5
4,226,70,145,46,1,5
5,198,73,139,40,1,10
6,212,70,129,46,5,10
7,240,74,118,51,1,25
8,225,65,140,43,5,10
9,236,82,136,45,0,15
10,225,74,136,40,2,0
11,220,94,133,35,3,15
12,239,89,137,46,2,10
13,235,103,142,41,2,10
14,222,66,131,41,4,15
15,241,109,149,53,4,15
16,238,102,143,36,6,15
17,227,95,162,48,5,35
18,226,103,139,45,5,25
19,251,105,136,57,4,20
20,216,116,151,49,3,25
21,232,133,167,47,4,20
22,267,113,140,37,6,20
23,248,117,132,48,8,25
24,239,140,170,44,6,55
25,277,146,181,47,8,20
26,278,136,170,52,5,25
27,240,142,177,51,5,20
