Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,223,59,127,47,4,15
4,236,70,136,39,5,10
5,220,60,132,46,2,20
6,228,73,145,36,2,10
7,263,83,135,47,3,15
8,216,62,153,46,2,20
9,260,85,132,41,5,15
10,270,99,132,41,2,10
11,258,98,148,45,4,15
12,271,88,150,53,1,25
13,255,81,129,48,4,5
14,230,106,168,37,2,15
15,244,102,158,55,7,20
16,227,107,151,40,8,30
17,273,127,153,45,4,20
18,258,106,169,52,9,35
19,245,115,176,48,7,15
20,268,140,161,39,8,45
21,248,131,155,44,5,30
22,256,124,147,41,6,30
23,255,132,161,41,8,25
24,261,140,152,48,8,45
25,258,134,169,60,9,40
26,246,139,152,53,5,40
27,251,152,153,35,9,30
