Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,216,76,158,29,3,5
4,221,63,182,55,3,20
5,213,70,167,44,1,15
6,216,61,162,39,0,25
7,221,61,190,51,2,5
8,248,75,165,49,2,20
9,252,78,181,44,3,20
10,244,73,193,60,4,5
11,237,95,173,54,4,20
12,213,89,179,47,3,30
13,270,108,155,48,5,10
14,244,80,205,64,4,15
15,271,103,192,47,7,20
16,263,102,188,55,5,20
17,233,110,187,49,5,35
18,247,126,200,50,9,20
19,282,109,190,50,2,40
20,241,125,187,51,10,30
21,246,130,201,50,7,25
22,253,118,189,55,6,35
23,240,135,197,65,5,50
24,276,110,200,57,7,25
25,291,133,198,61,12,35
26,245,147,200,60,7,60
27,235,137,216,54,12,45
