Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,217,77,146,32,1,30
4,209,53,136,45,1,15
5,218,70,144,31,3,10
6,223,82,159,37,0,5
7,216,82,130,56,1,20
8,239,83,122,45,1,0
9,229,86,136,40,6,5
10,252,72,145,39,4,20
11,240,73,151,46,4,5
12,236,90,137,45,3,25
13,270,103,153,48,3,25
14,230,83,170,47,2,15
15,246,104,131,43,7,10
16,254,123,178,54,5,30
17,254,126,148,46,6,20
18,241,107,164,42,8,25
19,241,107,150,43,8,40
20,239,126,171,40,6,45
21,253,119,150,42,8,20
22,262,132,170,44,7,50
23,280,122,154,42,13,25
24,262,122,162,44,11,50
25,275,159,161,48,8,55
26,281,121,166,54,8,35
27,256,151,203,49,7,50
