Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,190,57,143,42,2,5
4,204,68,139,52,1,15
5,207,68,123,38,0,10
6,221,67,125,51,2,5
7,209,73,139,48,4,10
8,252,83,133,31,1,5
9,218,97,150,46,1,5
10,243,65,150,34,3,0
11,241,101,128,36,6,20
12,234,76,172,44,6,30
13,240,97,128,36,2,15
14,249,93,150,46,2,20
15,264,95,148,37,6,15
16,250,105,146,29,4,40
17,244,114,174,35,10,15
18,253,110,125,49,4,25
19,278,121,165,47,6,35
20,242,136,152,47,11,25
21,280,126,178,47,10,50
22,260,123,148,36,15,40
23,241,145,146,67,11,40
24,253,151,189,53,15,70
25,249,151,153,49,7,55
26,261,121,165,52,10,70
27,253,168,161,40,10,55
