Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,213,75,131,42,4,25
4,200,71,135,40,1,10
5,222,66,137,49,0,15
6,246,61,157,48,5,10
7,242,82,133,49,2,10
8,239,76,128,49,5,25
9,248,77,163,50,5,10
10,246,84,154,51,6,15
11,257,81,169,40,3,25
12,244,112,154,44,4,35
13,267,89,141,45,5,30
14,279,123,159,44,3,15
15,274,88,139,54,8,30
16,260,105,162,55,3,30
17,271,117,167,52,6,0
18,251,139,169,58,8,30
19,240,122,173,51,11,40
20,276,131,164,63,3,25
21,271,135,165,55,11,45
22,292,124,183,42,11,55
23,288,124,158,41,11,45
24,248,171,182,56,9,45
25,296,144,195,63,16,55
26,280,163,182,49,6,55
27,251,170,146,59,13,60
