Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,198,58,105,40,2,10
4,215,68,146,38,4,10
5,234,62,134,39,2,15
6,238,68,143,39,1,15
7,250,70,114,35,2,10
8,236,95,126,38,2,10
9,224,74,143,38,3,5
10,255,69,159,48,3,20
11,250,67,147,48,4,10
12,255,83,173,46,4,15
13,240,98,125,40,6,15
14,242,116,139,50,7,35
15,287,114,162,49,7,20
16,265,124,141,51,5,40
17,230,115,148,45,8,15
18,259,107,147,52,6,45
19,246,113,162,35,8,40
20,256,122,169,43,5,35
21,258,120,177,34,8,30
22,263,124,166,46,9,30
23,243,119,154,52,5,35
24,257,136,165,47,14,30
25,247,137,155,37,6,55
26,271,135,164,41,12,45
27,266,133,163,47,8,50
