Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,219,84,145,34,2,5
4,228,50,147,39,1,15
5,227,64,126,39,1,20
6,227,85,121,33,4,5
7,215,81,133,42,2,15
8,246,75,136,33,2,10
9,236,67,129,50,2,10
10,218,75,130,39,1,10
11,247,90,153,46,5,5
12,248,85,144,38,4,20
13,271,90,154,35,1,10
14,266,88,125,51,1,15
15,229,90,141,41,6,5
16,248,93,152,50,7,10
17,232,114,147,42,8,20
18,242,111,163,37,3,40
19,226,118,145,49,3,30
20,248,131,130,49,3,25
21,269,121,166,60,6,25
22,236,133,132,33,5,20
23,217,125,166,43,11,20
24,240,124,147,39,1,40
25,258,144,149,51,3,20
26,224,130,125,35,4,10
27,225,150,147,48,8,30
