Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,206,72,121,47,2,0
4,221,61,136,44,2,10
5,237,72,141,53,1,20
6,212,66,143,42,2,5
7,233,72,151,50,4,10
8,244,74,143,41,1,5
9,242,79,146,44,1,0
10,256,85,141,42,5,10
11,234,98,176,39,3,15
12,250,92,142,50,1,20
13,234,100,138,46,1,10
14,241,96,139,42,3,10
15,232,90,151,52,2,15
16,278,111,152,59,5,20
17,294,100,150,57,5,15
18,264,111,153,43,5,25
19,233,125,142,59,7,20
20,277,138,137,45,11,25
21,269,128,156,47,11,50
22,264,110,148,53,8,45
23,257,151,162,36,6,40
24,273,116,157,49,9,50
25,280,140,181,57,14,20
26,258,148,160,45,5,60
27,271,134,161,46,9,45
