Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,196,52,137,42,0,20
4,209,85,147,47,5,5
5,244,64,125,29,2,20
6,212,75,134,44,2,10
7,246,76,152,33,3,15
8,209,90,137,39,3,10
9,249,80,152,43,2,20
10,263,84,133,49,4,5
11,224,82,154,37,3,20
12,239,84,140,43,4,15
13,256,105,138,39,0,10
14,260,109,130,45,8,10
15,245,112,164,49,4,30
16,277,99,136,41,4,15
17,250,100,175,40,13,25
18,268,102,130,52,5,45
19,262,124,159,50,11,30
20,269,127,167,48,8,50
21,263,130,171,49,7,45
22,225,129,162,46,10,45
23,265,128,171,45,11,35
24,258,133,166,30,8,45
25,247,124,157,53,9,60
26,261,130,165,63,6,45
27,303,161,162,42,7,30
