Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,204,79,169,43,3,15
4,197,68,137,38,1,10
5,223,71,125,41,1,15
6,215,72,127,38,0,5
7,205,84,128,38,2,15
8,242,78,138,47,4,10
9,237,86,141,37,3,10
10,186,94,141,50,2,25
11,203,85,123,45,1,10
12,218,86,128,49,4,15
13,231,86,136,43,3,10
14,225,94,141,36,4,20
15,252,84,159,43,0,20
16,251,105,139,44,7,15
17,240,101,139,46,6,15
18,209,127,154,44,3,25
19,256,109,151,53,5,25
20,209,124,161,51,9,20
21,248,115,164,38,4,25
22,219,137,156,49,2,35
23,249,130,154,47,5,10
24,254,115,184,50,9,10
25,251,128,144,57,11,55
26,265,121,154,51,6,65
27,248,150,147,62,4,10
