Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,189,56,124,26,4,5
4,185,70,149,28,3,20
5,211,76,134,47,1,15
6,252,69,142,36,2,10
7,222,75,140,51,1,5
8,244,69,130,46,2,10
9,229,74,130,41,2,5
10,243,81,157,41,1,15
11,261,92,147,32,1,10
12,268,103,130,58,2,0
13,268,95,132,48,4,10
14,299,101,170,53,7,20
15,240,97,138,50,5,25
16,266,101,158,37,8,30
17,256,92,146,51,5,15
18,258,113,154,45,7,40
19,279,145,168,43,8,30
20,292,130,173,44,5,40
21,262,114,175,43,8,35
22,278,112,170,38,6,25
23,290,153,176,47,8,25
24,249,128,178,41,7,30
25,253,142,157,57,6,45
26,286,140,170,41,7,40
27,273,162,160,51,9,45
