Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,181,83,125,36,3,10
4,226,59,146,54,2,10
5,242,81,116,38,3,0
6,236,78,146,43,6,15
7,224,67,148,37,2,35
8,226,96,136,43,2,20
9,199,78,134,53,4,15
10,227,76,150,46,0,5
11,235,83,138,30,6,15
12,224,81,150,58,3,20
13,227,111,132,39,1,10
14,240,85,143,44,4,5
15,231,103,160,45,1,25
16,218,108,141,48,4,10
17,260,119,151,54,4,10
18,240,115,157,41,4,30
19,224,117,119,51,8,15
20,234,118,155,30,5,35
21,262,131,163,52,4,15
22,235,132,168,40,9,25
23,208,123,147,53,12,45
24,225,132,149,40,4,25
25,242,134,176,45,7,40
26,242,129,144,56,6,35
27,237,135,143,51,9,40
