Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,186,54,142,35,2,25
4,215,53,141,43,1,5
5,233,65,137,37,3,15
6,229,72,149,49,1,15
7,222,60,147,42,7,15
8,207,64,129,37,2,20
9,269,78,121,45,1,5
10,265,86,144,39,5,25
11,263,69,148,34,2,10
12,226,91,126,42,1,5
13,279,96,154,52,4,15
14,231,88,135,39,8,20
15,280,98,155,38,4,45
16,250,108,162,53,3,15
17,254,98,151,51,11,25
18,255,115,170,42,8,10
19,246,112,145,43,7,60
20,240,132,152,33,5,35
21,245,124,161,49,10,20
22,252,124,162,45,8,45
23,259,136,161,44,11,25
24,252,158,145,52,7,35
25,245,134,162,42,11,60
26,237,142,143,43,7,55
27,239,158,162,53,17,40
