Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,202,80,135,35,1,5
4,201,57,127,41,0,5
5,225,77,140,38,3,5
6,224,71,143,49,3,5
7,234,78,160,39,3,25
8,240,79,144,44,3,15
9,227,79,150,38,4,15
10,232,77,130,44,1,15
11,257,90,152,43,3,0
12,227,107,151,39,4,10
13,283,103,134,47,2,20
14,241,115,162,47,7,0
15,249,79,137,43,5,30
16,274,98,151,47,5,35
17,251,105,164,44,4,20
18,280,108,140,60,2,20
19,254,110,149,37,11,25
20,278,101,140,47,3,35
21,282,120,154,49,4,20
22,238,133,176,43,6,30
23,259,137,173,42,5,20
24,257,133,178,36,7,15
25,250,142,157,42,6,45
26,253,131,182,55,8,30
27,241,146,167,53,12,35
