Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,214,65,133,38,2,25
4,235,68,131,39,3,25
5,249,68,157,43,0,15
6,265,57,147,39,3,10
7,242,60,138,47,1,10
8,251,72,118,33,2,10
9,234,94,150,37,3,5
10,268,83,140,40,1,5
11,271,90,138,31,5,10
12,250,104,151,42,3,15
13,241,108,161,50,7,20
14,246,96,154,50,5,30
15,259,98,161,43,6,35
16,255,122,155,47,5,25
17,262,116,160,49,7,10
18,278,135,189,60,4,35
19,266,117,175,49,5,30
20,252,127,152,41,12,25
21,251,134,160,58,9,60
22,234,140,162,32,9,35
23,252,124,151,51,14,45
24,279,126,155,42,7,50
25,272,134,165,55,13,50
26,254,159,202,54,9,45
27,299,140,182,58,10,65
