Cycle_id,T2DM_diagnosis_event,T2DM_death_event,CHD_diagnosis_event,CHD_death_event,HCC_diagnosis_event,HCC_death_event
0,0,0,0,0,0,0
1,0,0,0,0,0,0
2,0,0,0,0,0,0
3,215,71,139,42,2,5
4,215,55,140,38,2,20
5,232,92,129,42,1,5
6,234,67,141,48,2,10
7,263,80,135,52,1,5
8,249,79,136,42,2,0
9,237,77,163,54,0,10
10,274,92,155,45,4,0
11,247,91,151,43,6,20
12,223,83,131,45,5,30
13,222,86,155,42,3,20
14,248,107,137,43,3,5
15,257,122,163,57,5,5
16,248,92,161,50,6,25
17,256,119,158,49,3,30
18,223,123,133,50,4,25
19,266,118,173,38,8,15
20,255,120,169,50,5,40
21,263,136,168,42,5,10
22,243,142,150,51,9,30
23,244,137,158,33,8,25
24,244,157,174,50,6,35
25,254,129,165,48,13,45
26,246,144,159,46,5,85
27,265,153,155,50,12,20
